latitude,longitude,elev,site_id,date,temperature_max,temperature_min,precipitation
39.13,-111.44,9409,371,20170101,-5.5,-21.3999996185303,0
39.13,-111.44,9409,371,20170102,-17.7999992370605,-25.2999992370605,0
39.13,-111.44,9409,371,20170103,-12.3999996185303,-23.8999996185303,0
39.13,-111.44,9409,371,20170104,-15.8000001907349,-20.8999996185303,0
39.13,-111.44,9409,371,20170105,-12,-21,0
39.13,-111.44,9409,371,20170106,-7.69999980926514,-14.8000001907349,0
39.13,-111.44,9409,371,20170107,-1.89999997615814,-9.10000038146973,2.5
39.13,-111.44,9409,371,20170108,4,-4,0
39.13,-111.44,9409,371,20170109,3.79999995231628,-6.30000019073486,2.5
39.13,-111.44,9409,371,20170110,-3.70000004768372,-23.8999996185303,0
39.13,-111.44,9409,371,20170111,-5.19999980926514,-23.2000007629395,2.5
39.13,-111.44,9409,371,20170112,-6.09999990463257,-15.3999996185303,0
39.13,-111.44,9409,371,20170113,-1.5,-8.60000038146973,0
39.13,-111.44,9409,371,20170114,1.39999997615814,-5.69999980926514,0
39.13,-111.44,9409,371,20170115,3.70000004768372,-4.5,0
39.13,-111.44,9409,371,20170116,1.5,-5.59999990463257,0
39.13,-111.44,9409,371,20170117,10.6999998092651,1.20000004768372,0
39.13,-111.44,9409,371,20170118,10.5,4.59999990463257,2.5
39.13,-111.44,9409,371,20170119,7.40000009536743,-2,0
39.13,-111.44,9409,371,20170120,-0.5,-6.30000019073486,0
39.13,-111.44,9409,371,20170121,-0.200000002980232,-6.59999990463257,0
39.13,-111.44,9409,371,20170122,-0.899999976158142,-6.59999990463257,0
39.13,-111.44,9409,371,20170123,-3.90000009536743,-10.8000001907349,0
39.13,-111.44,9409,371,20170124,-9.89999961853027,-12.1999998092651,0
39.13,-111.44,9409,371,20170125,-8,-11.6999998092651,0
39.13,-111.44,9409,371,20170126,-6.69999980926514,-12.1999998092651,0
39.13,-111.44,9409,371,20170127,3,-8,0
39.13,-111.44,9409,371,20170128,4.80000019073486,-0.699999988079071,0
39.13,-111.44,9409,371,20170129,8.19999980926514,4,0
39.13,-111.44,9409,371,20170130,5.19999980926514,-1.60000002384186,0
39.13,-111.44,9409,371,20170131,-1.60000002384186,-15.5,2.5
39.13,-111.44,9409,371,20170201,-14.3000001907349,-19.2000007629395,0
39.13,-111.44,9409,371,20170202,-11.8999996185303,-20.6000003814697,2.5
39.13,-111.44,9409,371,20170203,5,-12.1000003814697,0
39.13,-111.44,9409,371,20170204,3.40000009536743,-1.29999995231628,0
39.13,-111.44,9409,371,20170205,5.19999980926514,-0.699999988079071,0
39.13,-111.44,9409,371,20170206,3.20000004768372,-10,2.5
39.13,-111.44,9409,371,20170207,-5,-16,2.5
39.13,-111.44,9409,371,20170208,2.90000009536743,-9.60000038146973,0
39.13,-111.44,9409,371,20170209,9.10000038146973,1.70000004768372,0
39.13,-111.44,9409,371,20170210,6.19999980926514,-0.300000011920929,0
39.13,-111.44,9409,371,20170211,0.300000011920929,-7.19999980926514,0
39.13,-111.44,9409,371,20170212,4.40000009536743,-6.19999980926514,0
39.13,-111.44,9409,371,20170213,2.59999990463257,-2.20000004768372,0
39.13,-111.44,9409,371,20170214,7.69999980926514,-1.29999995231628,0
39.13,-111.44,9409,371,20170215,12.6999998092651,5.40000009536743,0
39.13,-111.44,9409,371,20170216,10.3000001907349,0.100000001490116,0
39.13,-111.44,9409,371,20170217,4.30000019073486,-1.10000002384186,0
39.13,-111.44,9409,371,20170218,6.69999980926514,1.20000004768372,0
39.13,-111.44,9409,371,20170219,7.59999990463257,-1,0
39.13,-111.44,9409,371,20170220,5.09999990463257,-2.29999995231628,0
39.13,-111.44,9409,371,20170221,4.5,-2,0
39.13,-111.44,9409,371,20170222,-1.60000002384186,-6.40000009536743,5.09999990463257
39.13,-111.44,9409,371,20170223,-6.40000009536743,-11.3000001907349,5.09999990463257
39.13,-111.44,9409,371,20170224,-7.30000019073486,-12.6000003814697,0
39.13,-111.44,9409,371,20170225,-6.5,-14.3999996185303,0
39.13,-111.44,9409,371,20170226,-5.19999980926514,-12.6999998092651,0
39.13,-111.44,9409,371,20170227,-3.29999995231628,-12,0
39.13,-111.44,9409,371,20170228,-4,-12.3999996185303,0
39.13,-111.44,9409,371,20170301,-0.100000001490116,-12,0
39.13,-111.44,9409,371,20170302,2.59999990463257,-7.19999980926514,2.5
39.13,-111.44,9409,371,20170303,7.5,-0.899999976158142,2.5
39.13,-111.44,9409,371,20170304,7.30000019073486,0.600000023841858,0
39.13,-111.44,9409,371,20170305,4.40000009536743,-5,0
39.13,-111.44,9409,371,20170306,-3.79999995231628,-9.39999961853027,5.09999990463257
39.13,-111.44,9409,371,20170307,-1.70000004768372,-11.1000003814697,0
39.13,-111.44,9409,371,20170308,4.19999980926514,-4.09999990463257,0
39.13,-111.44,9409,371,20170309,3.40000009536743,-9.10000038146973,0
39.13,-111.44,9409,371,20170310,8.80000019073486,-0.100000001490116,2.5
39.13,-111.44,9409,371,20170311,7.80000019073486,-2.59999990463257,0
39.13,-111.44,9409,371,20170312,3.70000004768372,-3.20000004768372,2.5
39.13,-111.44,9409,371,20170313,7.09999990463257,-2.20000004768372,0
39.13,-111.44,9409,371,20170314,10.8999996185303,2.70000004768372,0
39.13,-111.44,9409,371,20170315,14,6.69999980926514,0
39.13,-111.44,9409,371,20170316,7.09999990463257,-0.899999976158142,0
39.13,-111.44,9409,371,20170317,7.90000009536743,-2.59999990463257,0
39.13,-111.44,9409,371,20170318,15.1000003814697,5.5,0
39.13,-111.44,9409,371,20170319,11.8000001907349,1.10000002384186,0
39.13,-111.44,9409,371,20170320,1.5,-4.19999980926514,0
39.13,-111.44,9409,371,20170321,9.60000038146973,-4.90000009536743,0
39.13,-111.44,9409,371,20170322,12.3000001907349,2.5,0
39.13,-111.44,9409,371,20170323,4.40000009536743,-0.400000005960464,0
39.13,-111.44,9409,371,20170324,11.6000003814697,-1.20000004768372,2.5
39.13,-111.44,9409,371,20170325,4.5,-0.899999976158142,0
39.13,-111.44,9409,371,20170326,6.5,-1.70000004768372,0
39.13,-111.44,9409,371,20170327,6.09999990463257,-1.39999997615814,2.5
39.13,-111.44,9409,371,20170328,4.5,-2.29999995231628,5.09999990463257
39.13,-111.44,9409,371,20170329,9.10000038146973,-1.20000004768372,0
39.13,-111.44,9409,371,20170330,3.70000004768372,0.200000002980232,5.09999990463257
39.13,-111.44,9409,371,20170331,1.39999997615814,-3.70000004768372,20.2999992370605
39.13,-111.44,9409,371,20170401,9.80000019073486,-3.20000004768372,2.5
39.13,-111.44,9409,371,20170402,4.40000009536743,-4.19999980926514,15.1999998092651
39.13,-111.44,9409,371,20170403,-0.5,-7.19999980926514,2.5
39.13,-111.44,9409,371,20170404,1.60000002384186,-7.59999990463257,0
39.13,-111.44,9409,371,20170405,9,-4.19999980926514,2.5
39.13,-111.44,9409,371,20170406,13.5,2,0
39.13,-111.44,9409,371,20170407,13.6000003814697,2.40000009536743,0
39.13,-111.44,9409,371,20170408,9.30000019073486,-0.100000001490116,0
39.13,-111.44,9409,371,20170409,0.200000002980232,-6.59999990463257,10.1999998092651
39.13,-111.44,9409,371,20170410,6.80000019073486,-6.69999980926514,2.5
39.13,-111.44,9409,371,20170411,8.5,-4.40000009536743,0
39.13,-111.44,9409,371,20170412,9.39999961853027,-0.899999976158142,0
39.13,-111.44,9409,371,20170413,16.8999996185303,5.59999990463257,0
39.13,-111.44,9409,371,20170414,7.59999990463257,-2.09999990463257,0
39.13,-111.44,9409,371,20170415,4.59999990463257,-3.29999995231628,0
39.13,-111.44,9409,371,20170416,7.09999990463257,-3.59999990463257,0
39.13,-111.44,9409,371,20170417,10.6999998092651,0.5,0
39.13,-111.44,9409,371,20170418,9.80000019073486,0.800000011920929,0
39.13,-111.44,9409,371,20170419,8.69999980926514,-0.400000005960464,0
39.13,-111.44,9409,371,20170420,9.5,0.699999988079071,0
39.13,-111.44,9409,371,20170421,1.10000002384186,-2.29999995231628,12.6999998092651
39.13,-111.44,9409,371,20170422,9.5,-2.79999995231628,2.5
39.13,-111.44,9409,371,20170423,12.1000003814697,0.699999988079071,0
39.13,-111.44,9409,371,20170424,4.30000019073486,-1.20000004768372,10.1999998092651
39.13,-111.44,9409,371,20170425,3.79999995231628,-2,15.1999998092651
39.13,-111.44,9409,371,20170426,4.90000009536743,-2.29999995231628,10.1999998092651
39.13,-111.44,9409,371,20170427,2.20000004768372,-2.90000009536743,20.2999992370605
39.13,-111.44,9409,371,20170428,-0.800000011920929,-6.19999980926514,43.2000007629395
39.13,-111.44,9409,371,20170429,5.09999990463257,-6.40000009536743,2.5
39.13,-111.44,9409,371,20170430,9.30000019073486,-0.5,0
39.13,-111.44,9409,371,20170501,5.59999990463257,-1.5,0
39.13,-111.44,9409,371,20170502,4.30000019073486,-1.70000004768372,2.5
39.13,-111.44,9409,371,20170503,12.3000001907349,-2.09999990463257,0
39.13,-111.44,9409,371,20170504,18.3999996185303,4.40000009536743,0
39.13,-111.44,9409,371,20170505,21,9.69999980926514,0
39.13,-111.44,9409,371,20170506,21.2999992370605,10.3000001907349,2.5
39.13,-111.44,9409,371,20170507,16.1000003814697,2,0
39.13,-111.44,9409,371,20170508,8.19999980926514,0.100000001490116,0
39.13,-111.44,9409,371,20170509,9.80000019073486,2.5,0
39.13,-111.44,9409,371,20170510,13.3000001907349,3.29999995231628,0
39.13,-111.44,9409,371,20170511,18.8999996185303,8.10000038146973,0
39.13,-111.44,9409,371,20170512,18.3999996185303,9.30000019073486,0
39.13,-111.44,9409,371,20170513,9.60000038146973,0,0
39.13,-111.44,9409,371,20170514,10.3999996185303,-1,2.5
39.13,-111.44,9409,371,20170515,6.80000019073486,0.5,0
39.13,-111.44,9409,371,20170516,10.6999998092651,0.5,2.5
39.13,-111.44,9409,371,20170517,5.80000019073486,-0.400000005960464,66
39.13,-111.44,9409,371,20170518,1.39999997615814,-3.40000009536743,53.2999992370605
39.13,-111.44,9409,371,20170519,8.39999961853027,-3.90000009536743,0
39.13,-111.44,9409,371,20170520,9.5,1.39999997615814,2.5
39.13,-111.44,9409,371,20170521,10.8999996185303,2.40000009536743,0
39.13,-111.44,9409,371,20170522,8.60000038146973,1.5,0
39.13,-111.44,9409,371,20170523,15.6999998092651,3.79999995231628,0
39.13,-111.44,9409,371,20170524,18.2999992370605,1.79999995231628,0
39.13,-111.44,9409,371,20170525,5.30000019073486,0.600000023841858,0
39.13,-111.44,9409,371,20170526,7.19999980926514,0.400000005960464,0
39.13,-111.44,9409,371,20170527,12.8000001907349,2.09999990463257,5.09999990463257
39.13,-111.44,9409,371,20170528,13.6999998092651,4.80000019073486,2.5
39.13,-111.44,9409,371,20170529,15.1000003814697,4.09999990463257,0
39.13,-111.44,9409,371,20170530,17.2999992370605,7.09999990463257,0
39.13,-111.44,9409,371,20170531,19.7999992370605,9.69999980926514,2.5
39.13,-111.44,9409,371,20170601,21.7000007629395,9.80000019073486,2.5
39.13,-111.44,9409,371,20170602,17.2999992370605,8.80000019073486,2.5
39.13,-111.44,9409,371,20170603,20.8999996185303,7.5,2.5
39.13,-111.44,9409,371,20170604,23.5,12.6000003814697,0
39.13,-111.44,9409,371,20170605,15.8000001907349,5.80000019073486,0
39.13,-111.44,9409,371,20170606,12.8000001907349,4.5,0
39.13,-111.44,9409,371,20170607,20.7000007629395,7.5,0
39.13,-111.44,9409,371,20170608,25,12.8000001907349,0
39.13,-111.44,9409,371,20170609,15.8999996185303,3.29999995231628,0
39.13,-111.44,9409,371,20170610,13.8000001907349,3.5,0
39.13,-111.44,9409,371,20170611,13,3.20000004768372,0
39.13,-111.44,9409,371,20170612,16,2.5,10.1999998092651
39.13,-111.44,9409,371,20170613,7.90000009536743,1.79999995231628,0
39.13,-111.44,9409,371,20170614,14.3999996185303,3.90000009536743,0
39.13,-111.44,9409,371,20170615,14.3000001907349,6.40000009536743,0
39.13,-111.44,9409,371,20170616,15.6000003814697,6.59999990463257,0
39.13,-111.44,9409,371,20170617,13,5.09999990463257,0
39.13,-111.44,9409,371,20170618,15.3000001907349,6.19999980926514,0
39.13,-111.44,9409,371,20170619,18.8999996185303,7.19999980926514,2.5
39.13,-111.44,9409,371,20170620,24.2999992370605,14.1999998092651,0
39.13,-111.44,9409,371,20170621,19.3999996185303,8.80000019073486,0
39.13,-111.44,9409,371,20170622,15.3000001907349,1.60000002384186,0
39.13,-111.44,9409,371,20170623,14.3999996185303,1.89999997615814,0
39.13,-111.44,9409,371,20170624,14,3.79999995231628,0
39.13,-111.44,9409,371,20170625,18.2000007629395,5.5,0
39.13,-111.44,9409,371,20170626,25.2999992370605,11.6999998092651,2.5
39.13,-111.44,9409,371,20170627,17.3999996185303,8.5,0
39.13,-111.44,9409,371,20170628,15.6999998092651,6.09999990463257,0
39.13,-111.44,9409,371,20170629,11.5,4.80000019073486,0
39.13,-111.44,9409,371,20170630,16.8999996185303,5.09999990463257,0
39.13,-111.44,9409,371,20170701,22.3999996185303,10.6000003814697,5.09999990463257
39.13,-111.44,9409,371,20170702,20.8999996185303,11.5,0
39.13,-111.44,9409,371,20170703,24.7000007629395,10.1999998092651,2.5
39.13,-111.44,9409,371,20170704,23.5,11.3999996185303,2.5
39.13,-111.44,9409,371,20170705,25.2999992370605,11.5,0
39.13,-111.44,9409,371,20170706,24.6000003814697,12.8999996185303,2.5
39.13,-111.44,9409,371,20170707,22.3999996185303,15.3000001907349,2.5
39.13,-111.44,9409,371,20170708,26,16,0
39.13,-111.44,9409,371,20170709,25,13.8000001907349,0
39.13,-111.44,9409,371,20170710,24.2999992370605,11.8999996185303,0
39.13,-111.44,9409,371,20170711,19.1000003814697,9.60000038146973,0
39.13,-111.44,9409,371,20170712,19,8.10000038146973,7.59999990463257
39.13,-111.44,9409,371,20170713,26.6000003814697,14.6999998092651,0
39.13,-111.44,9409,371,20170714,24.1000003814697,15.8999996185303,0
39.13,-111.44,9409,371,20170715,26.3999996185303,12.5,0
39.13,-111.44,9409,371,20170716,25.2000007629395,12.1999998092651,0
39.13,-111.44,9409,371,20170717,18.7000007629395,9.19999980926514,5.09999990463257
39.13,-111.44,9409,371,20170718,20.7999992370605,9.5,2.5
39.13,-111.44,9409,371,20170719,22.7999992370605,11.6999998092651,0
39.13,-111.44,9409,371,20170720,23.1000003814697,15.3000001907349,0
39.13,-111.44,9409,371,20170721,22.2999992370605,12.5,0
39.13,-111.44,9409,371,20170722,22.3999996185303,11.1999998092651,0
39.13,-111.44,9409,371,20170723,24.5,13.3000001907349,0
39.13,-111.44,9409,371,20170724,24.7000007629395,14.1999998092651,0
39.13,-111.44,9409,371,20170725,18.5,9.80000019073486,0
39.13,-111.44,9409,371,20170726,23.2999992370605,12.1000003814697,0
39.13,-111.44,9409,371,20170727,22.2000007629395,13.1999998092651,0
39.13,-111.44,9409,371,20170728,22.2999992370605,12.3000001907349,0
39.13,-111.44,9409,371,20170729,22.2000007629395,12.1000003814697,0
39.13,-111.44,9409,371,20170730,24.6000003814697,15.1000003814697,0
