latitude,longitude,elev,site_id,date,temperature_max,temperature_min,precipitation
44.16,-107.13,9480,703,20170101,-3.79999995231628,-7.90000009536743,5.09999990463257
44.16,-107.13,9480,703,20170102,-7.80000019073486,-12,0
44.16,-107.13,9480,703,20170103,-10.8000001907349,-14.1999998092651,0
44.16,-107.13,9480,703,20170104,-8.30000019073486,-14.1000003814697,0
44.16,-107.13,9480,703,20170105,-5.5,-12.1000003814697,0
44.16,-107.13,9480,703,20170106,-7,-14.8999996185303,0
44.16,-107.13,9480,703,20170107,-9.39999961853027,-15.1000003814697,0
44.16,-107.13,9480,703,20170108,-4.69999980926514,-9.69999980926514,15.1999998092651
44.16,-107.13,9480,703,20170109,-1.79999995231628,-5.09999990463257,5.09999990463257
44.16,-107.13,9480,703,20170110,-4.69999980926514,-8.39999961853027,0
44.16,-107.13,9480,703,20170111,-7.90000009536743,-11.5,0
44.16,-107.13,9480,703,20170112,-8.19999980926514,-13.3999996185303,0
44.16,-107.13,9480,703,20170113,-9.89999961853027,-13.8999996185303,0
44.16,-107.13,9480,703,20170114,-8.30000019073486,-14,0
44.16,-107.13,9480,703,20170115,-6.90000009536743,-12.6999998092651,2.5
44.16,-107.13,9480,703,20170116,-7.59999990463257,-13.8999996185303,2.5
44.16,-107.13,9480,703,20170117,-4.69999980926514,-10.1999998092651,35.5999984741211
44.16,-107.13,9480,703,20170118,-1,-5.90000009536743,33
44.16,-107.13,9480,703,20170119,0.300000011920929,-1.79999995231628,2.5
44.16,-107.13,9480,703,20170120,-0.699999988079071,-2.20000004768372,5.09999990463257
44.16,-107.13,9480,703,20170121,0.200000002980232,-1.29999995231628,0
44.16,-107.13,9480,703,20170122,-0.400000005960464,-2.90000009536743,5.09999990463257
44.16,-107.13,9480,703,20170123,0.5,-4.19999980926514,0
44.16,-107.13,9480,703,20170124,-0.800000011920929,-3.70000004768372,0
44.16,-107.13,9480,703,20170125,0.100000001490116,-2.90000009536743,2.5
44.16,-107.13,9480,703,20170126,0.899999976158142,-1.39999997615814,0
44.16,-107.13,9480,703,20170127,-0.800000011920929,-3.90000009536743,0
44.16,-107.13,9480,703,20170128,-2.59999990463257,-4.90000009536743,0
44.16,-107.13,9480,703,20170129,1.29999995231628,-5.59999990463257,7.59999990463257
44.16,-107.13,9480,703,20170130,1.39999997615814,-1.60000002384186,0
44.16,-107.13,9480,703,20170131,-1.5,-7.90000009536743,0
44.16,-107.13,9480,703,20170201,-6.90000009536743,-10.3999996185303,0
44.16,-107.13,9480,703,20170202,-7.5,-10.8999996185303,0
44.16,-107.13,9480,703,20170203,-6.19999980926514,-10.6000003814697,7.59999990463257
44.16,-107.13,9480,703,20170204,-0.800000011920929,-8.30000019073486,38.0999984741211
44.16,-107.13,9480,703,20170205,-1,-3.40000009536743,33
44.16,-107.13,9480,703,20170206,-2.29999995231628,-5.19999980926514,22.8999996185303
44.16,-107.13,9480,703,20170207,-4.69999980926514,-6.90000009536743,5.09999990463257
44.16,-107.13,9480,703,20170208,-5.69999980926514,-7.5,27.8999996185303
44.16,-107.13,9480,703,20170209,2.90000009536743,-6,35.5999984741211
44.16,-107.13,9480,703,20170210,1.79999995231628,-2.40000009536743,10.1999998092651
44.16,-107.13,9480,703,20170211,0,-2.70000004768372,7.59999990463257
44.16,-107.13,9480,703,20170212,-0.400000005960464,-4,2.5
44.16,-107.13,9480,703,20170213,1.39999997615814,-4.40000009536743,0
44.16,-107.13,9480,703,20170214,1.70000004768372,-2.79999995231628,0
44.16,-107.13,9480,703,20170215,0.899999976158142,-1.20000004768372,30.5
44.16,-107.13,9480,703,20170216,3.40000009536743,0.800000011920929,22.8999996185303
44.16,-107.13,9480,703,20170217,2,-0.5,2.5
44.16,-107.13,9480,703,20170218,1.29999995231628,-0.600000023841858,7.59999990463257
44.16,-107.13,9480,703,20170219,0.5,-1.5,7.59999990463257
44.16,-107.13,9480,703,20170220,1,-0.899999976158142,2.5
44.16,-107.13,9480,703,20170221,0.800000011920929,-2.79999995231628,10.1999998092651
44.16,-107.13,9480,703,20170222,-0.699999988079071,-4.40000009536743,2.5
44.16,-107.13,9480,703,20170223,-1.29999995231628,-5.30000019073486,0
44.16,-107.13,9480,703,20170224,-1.29999995231628,-6.80000019073486,2.5
44.16,-107.13,9480,703,20170225,-2.5,-6.69999980926514,5.09999990463257
44.16,-107.13,9480,703,20170226,-1.70000004768372,-5.09999990463257,5.09999990463257
44.16,-107.13,9480,703,20170227,-2.40000009536743,-5,20.2999992370605
44.16,-107.13,9480,703,20170228,-1.10000002384186,-5.09999990463257,20.2999992370605
44.16,-107.13,9480,703,20170301,0.300000011920929,-1.10000002384186,15.1999998092651
44.16,-107.13,9480,703,20170302,1.20000004768372,-1.60000002384186,5.09999990463257
44.16,-107.13,9480,703,20170303,1.70000004768372,-2,17.7999992370605
44.16,-107.13,9480,703,20170304,-0.800000011920929,-4.30000019073486,0
44.16,-107.13,9480,703,20170305,-0.300000011920929,-4.59999990463257,7.59999990463257
44.16,-107.13,9480,703,20170306,-2,-4.90000009536743,17.7999992370605
44.16,-107.13,9480,703,20170307,-0.800000011920929,-5,38.0999984741211
44.16,-107.13,9480,703,20170308,-0.899999976158142,-3.29999995231628,25.3999996185303
44.16,-107.13,9480,703,20170309,1.89999997615814,-1.60000002384186,27.8999996185303
44.16,-107.13,9480,703,20170310,3.59999990463257,0.699999988079071,5.09999990463257
44.16,-107.13,9480,703,20170311,3.79999995231628,0.5,20.2999992370605
44.16,-107.13,9480,703,20170312,4.5,1.5,2.5
44.16,-107.13,9480,703,20170313,6,1.89999997615814,27.8999996185303
44.16,-107.13,9480,703,20170314,7.30000019073486,2.90000009536743,25.3999996185303
44.16,-107.13,9480,703,20170315,6.30000019073486,0.300000011920929,15.1999998092651
44.16,-107.13,9480,703,20170316,2.5,-2.29999995231628,2.5
44.16,-107.13,9480,703,20170317,1.89999997615814,-1.70000004768372,7.59999990463257
44.16,-107.13,9480,703,20170318,2.5,-3,12.6999998092651
