latitude,longitude,elev,site_id,date,temperature_max,temperature_min,precipitation
36.72,-106.26,10000,532,20170101,-6.30000019073486,-19.7999992370605,0
36.72,-106.26,10000,532,20170102,-9.80000019073486,-19.2000007629395,0
36.72,-106.26,10000,532,20170103,-7.30000019073486,-18.8999996185303,7.59999990463257
36.72,-106.26,10000,532,20170104,-9.69999980926514,-19.5,0
36.72,-106.26,10000,532,20170105,-12.5,-26.7000007629395,0
36.72,-106.26,10000,532,20170106,-7.40000009536743,-22.6000003814697,0
36.72,-106.26,10000,532,20170107,-6.80000019073486,-20.6000003814697,17.7999992370605
36.72,-106.26,10000,532,20170108,-1.60000002384186,-7.90000009536743,27.8999996185303
36.72,-106.26,10000,532,20170109,-1.10000002384186,-8.60000038146973,5.09999990463257
36.72,-106.26,10000,532,20170110,-3.20000004768372,-8.89999961853027,45.7000007629395
36.72,-106.26,10000,532,20170111,-0.400000005960464,-14.6000003814697,20.2999992370605
36.72,-106.26,10000,532,20170112,-5.90000009536743,-19.7999992370605,0
36.72,-106.26,10000,532,20170113,-5.69999980926514,-21.7999992370605,0
36.72,-106.26,10000,532,20170114,-4.69999980926514,-18.8999996185303,0
36.72,-106.26,10000,532,20170115,-2,-18.2999992370605,0
36.72,-106.26,10000,532,20170116,-0.899999976158142,-15.5,0
36.72,-106.26,10000,532,20170117,3.90000009536743,-10.3000001907349,5.09999990463257
36.72,-106.26,10000,532,20170118,-0.400000005960464,-7.30000019073486,17.7999992370605
36.72,-106.26,10000,532,20170119,-2.09999990463257,-6.90000009536743,7.59999990463257
36.72,-106.26,10000,532,20170120,-3.70000004768372,-7.69999980926514,0
36.72,-106.26,10000,532,20170121,0.300000011920929,-8.5,2.5
36.72,-106.26,10000,532,20170122,-3.5,-10.1999998092651,5.09999990463257
36.72,-106.26,10000,532,20170123,-5.40000009536743,-9.89999961853027,7.59999990463257
36.72,-106.26,10000,532,20170124,-6.30000019073486,-13.6000003814697,0
36.72,-106.26,10000,532,20170125,-5.09999990463257,-19.3999996185303,0
36.72,-106.26,10000,532,20170126,-6,-18.2000007629395,0
36.72,-106.26,10000,532,20170127,0.200000002980232,-18.2000007629395,0
36.72,-106.26,10000,532,20170128,3.09999990463257,-11.8000001907349,0
36.72,-106.26,10000,532,20170129,5.09999990463257,-7.90000009536743,0
36.72,-106.26,10000,532,20170130,6.69999980926514,-8.10000038146973,0
36.72,-106.26,10000,532,20170131,0.899999976158142,-3.90000009536743,2.5
36.72,-106.26,10000,532,20170201,-0.600000023841858,-8.60000038146973,0
36.72,-106.26,10000,532,20170202,-0.100000001490116,-10,0
36.72,-106.26,10000,532,20170203,-1.70000004768372,-5.59999990463257,35.5999984741211
36.72,-106.26,10000,532,20170204,-0.699999988079071,-2.40000009536743,27.8999996185303
36.72,-106.26,10000,532,20170205,0.699999988079071,-2.5,12.6999998092651
36.72,-106.26,10000,532,20170206,-1.60000002384186,-5.09999990463257,33
36.72,-106.26,10000,532,20170207,-1.20000004768372,-6.69999980926514,25.3999996185303
36.72,-106.26,10000,532,20170208,1.10000002384186,-5,20.2999992370605
36.72,-106.26,10000,532,20170209,1.29999995231628,-1.39999997615814,53.2999992370605
36.72,-106.26,10000,532,20170210,4.09999990463257,-4.40000009536743,10.1999998092651
36.72,-106.26,10000,532,20170211,-0.300000011920929,-14.8999996185303,2.5
36.72,-106.26,10000,532,20170212,3,-15.6999998092651,0
36.72,-106.26,10000,532,20170213,5,-10.6999998092651,0
36.72,-106.26,10000,532,20170214,7.80000019073486,-9.39999961853027,0
36.72,-106.26,10000,532,20170215,6.90000009536743,-7.90000009536743,0
36.72,-106.26,10000,532,20170216,1.29999995231628,-3.20000004768372,7.59999990463257
36.72,-106.26,10000,532,20170217,4.30000019073486,-9.60000038146973,12.6999998092651
36.72,-106.26,10000,532,20170218,0.300000011920929,-1.89999997615814,30.5
