time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,0,210.82,0,-8.91111111111111,-4.90555555555556,37.52,-107.32,10740,1160
20170102,15.24,213.36,0,-8.91111111111111,-4.90555555555556,37.52,-107.32,10740,1160
20170103,0,228.6,0,-12.3444444444444,-2.61666666666667,37.52,-107.32,10740,1160
20170104,20.32,228.6,0,-11.7722222222222,-3.18888888888889,37.52,-107.32,10740,1160
20170105,17.78,246.38,0,-9.48333333333333,-2.04444444444444,37.52,-107.32,10740,1160
20170106,0,264.16,0,-17.4944444444444,-5.47777777777778,37.52,-107.32,10740,1160
20170107,0,264.16,0,-16.35,-1.47222222222222,37.52,-107.32,10740,1160
20170108,7.62,264.16,0,-11.2,0.244444444444443,37.52,-107.32,10740,1160
20170109,45.72,269.24,0,-6.05,-0.327777777777778,37.52,-107.32,10740,1160
20170110,5.08,314.96,0,-8.91111111111111,0.244444444444443,37.52,-107.32,10740,1160
20170111,5.08,320.04,0,-8.91111111111111,-2.61666666666667,37.52,-107.32,10740,1160
20170112,7.62,320.04,0,-9.48333333333333,-4.90555555555556,37.52,-107.32,10740,1160
20170113,12.7,327.66,0,-7.76666666666667,0.816666666666666,37.52,-107.32,10740,1160
20170114,12.7,340.36,0,-4.90555555555556,4.25,37.52,-107.32,10740,1160
20170115,5.08,353.06,0,-3.76111111111111,3.67777777777778,37.52,-107.32,10740,1160
20170116,7.62,358.14,0,-5.47777777777778,0.816666666666666,37.52,-107.32,10740,1160
20170117,2.54,365.76,0,-8.91111111111111,-0.900000000000001,37.52,-107.32,10740,1160
20170118,0,368.3,0,-11.7722222222222,-3.18888888888889,37.52,-107.32,10740,1160
20170119,2.54,368.3,0,-11.7722222222222,-2.04444444444444,37.52,-107.32,10740,1160
20170120,10.16,370.84,0,-13.4888888888889,-2.04444444444444,37.52,-107.32,10740,1160
20170121,17.78,381,0,-14.0611111111111,-2.61666666666667,37.52,-107.32,10740,1160
20170122,7.62,398.78,0,-16.9222222222222,-6.05,37.52,-107.32,10740,1160
20170123,25.4,406.4,0,-11.2,-5.47777777777778,37.52,-107.32,10740,1160
20170124,0,431.8,0,-16.35,-5.47777777777778,37.52,-107.32,10740,1160
20170125,0,431.8,0,-21.5,-6.62222222222222,37.52,-107.32,10740,1160
