time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,0,236.22,0,-11.2,0.244444444444443,39.13,-111.44,9409,371
20170102,0,236.22,0,-7.76666666666667,-4.90555555555556,39.13,-111.44,9409,371
20170103,2.54,236.22,0,-7.76666666666667,-3.18888888888889,39.13,-111.44,9409,371
20170104,43.18,238.76,0,-4.33333333333333,-2.04444444444444,39.13,-111.44,9409,371
20170105,20.32,274.32,0,-19.2111111111111,-2.61666666666667,39.13,-111.44,9409,371
20170106,0,294.64,0,-24.3611111111111,-2.04444444444444,39.13,-111.44,9409,371
20170107,7.62,294.64,0,-18.6388888888889,-1.47222222222222,39.13,-111.44,9409,371
20170108,38.1,302.26,0,-2.04444444444444,3.10555555555556,39.13,-111.44,9409,371
20170109,22.86,340.36,0,-5.47777777777778,3.67777777777778,39.13,-111.44,9409,371
20170110,0,360.68,0,-6.05,-0.327777777777778,39.13,-111.44,9409,371
20170111,15.24,360.68,0,-6.05,-1.47222222222222,39.13,-111.44,9409,371
20170112,15.24,375.92,0,-8.33888888888889,-3.18888888888889,39.13,-111.44,9409,371
20170113,5.08,391.16,0,-11.2,-1.47222222222222,39.13,-111.44,9409,371
20170114,0,396.24,0,-11.7722222222222,-1.47222222222222,39.13,-111.44,9409,371
20170115,7.62,396.24,0,-10.6277777777778,4.25,39.13,-111.44,9409,371
20170116,0,403.86,0,-14.6333333333333,8.82777777777778,39.13,-111.44,9409,371
20170117,0,403.86,0,-15.2055555555556,7.68333333333333,39.13,-111.44,9409,371
20170118,0,403.86,0,-10.6277777777778,9.97222222222222,39.13,-111.44,9409,371
20170119,0,403.86,0,-8.91111111111111,-1.47222222222222,39.13,-111.44,9409,371
20170120,7.62,403.86,0,-8.33888888888889,-3.18888888888889,39.13,-111.44,9409,371
20170121,15.24,411.48,0,-10.6277777777778,-6.62222222222222,39.13,-111.44,9409,371
20170122,2.54,426.72,0,-12.9166666666667,-3.18888888888889,39.13,-111.44,9409,371
20170123,15.24,429.26,0,-10.6277777777778,-3.18888888888889,39.13,-111.44,9409,371
20170124,2.54,444.5,0,-16.35,-8.33888888888889,39.13,-111.44,9409,371
20170125,0,447.04,0,-18.0666666666667,-10.6277777777778,39.13,-111.44,9409,371
20170126,2.54,447.04,0,-20.3555555555556,-10.6277777777778,39.13,-111.44,9409,371
20170127,0,449.58,0,-23.2166666666667,-0.327777777777778,39.13,-111.44,9409,371
20170128,0,449.58,0,-15.2055555555556,2.53333333333333,39.13,-111.44,9409,371
20170129,0,449.58,0,-8.33888888888889,10.5444444444444,39.13,-111.44,9409,371
20170130,0,449.58,0,-7.19444444444444,7.68333333333333,39.13,-111.44,9409,371
20170131,0,449.58,0,-4.33333333333333,7.68333333333333,39.13,-111.44,9409,371
20170201,0,449.58,0,-1.47222222222222,8.82777777777778,39.13,-111.44,9409,371
20170202,0,449.58,0,-7.76666666666667,2.53333333333333,39.13,-111.44,9409,371
20170203,0,449.58,0,-8.33888888888889,3.67777777777778,39.13,-111.44,9409,371
20170204,5.08,449.58,0,-3.76111111111111,3.67777777777778,39.13,-111.44,9409,371
20170205,0,452.12,0,-5.47777777777778,6.53888888888889,39.13,-111.44,9409,371
20170206,0,452.12,0,-2.04444444444444,0.816666666666666,39.13,-111.44,9409,371
20170207,22.86,452.12,0,-1.47222222222222,0.816666666666666,39.13,-111.44,9409,371
20170208,0,469.9,0,-0.900000000000001,5.96666666666667,39.13,-111.44,9409,371
20170209,0,469.9,0,1.38888888888889,11.1166666666667,39.13,-111.44,9409,371
20170210,17.78,469.9,0,-0.327777777777778,8.82777777777778,39.13,-111.44,9409,371
20170211,7.62,487.68,0,-7.19444444444444,2.53333333333333,39.13,-111.44,9409,371
20170212,0,492.76,0,-8.91111111111111,3.67777777777778,39.13,-111.44,9409,371
20170213,0,492.76,0,-9.48333333333333,7.68333333333333,39.13,-111.44,9409,371
20170214,0,492.76,0,-11.7722222222222,7.68333333333333,39.13,-111.44,9409,371
20170215,0,492.76,0,-10.6277777777778,9.97222222222222,39.13,-111.44,9409,371
20170216,0,492.76,0,-8.91111111111111,7.11111111111111,39.13,-111.44,9409,371
20170217,5.08,492.76,0,-6.05,0.244444444444443,39.13,-111.44,9409,371
20170218,5.08,497.84,0,-3.18888888888889,0.244444444444443,39.13,-111.44,9409,371
20170219,5.08,502.92,0,-4.33333333333333,2.53333333333333,39.13,-111.44,9409,371
20170220,0,505.46,0,-7.76666666666667,6.53888888888889,39.13,-111.44,9409,371
20170221,0,505.46,0,-0.900000000000001,5.96666666666667,39.13,-111.44,9409,371
20170222,5.08,505.46,0,-12.9166666666667,3.67777777777778,39.13,-111.44,9409,371
20170223,10.16,510.54,0,-14.6333333333333,-8.91111111111111,39.13,-111.44,9409,371
20170224,2.54,520.7,0,-20.3555555555556,-8.33888888888889,39.13,-111.44,9409,371
20170225,2.54,523.24,0,-18.6388888888889,-7.19444444444444,39.13,-111.44,9409,371
20170226,0,525.78,0,-21.5,-4.33333333333333,39.13,-111.44,9409,371
20170227,12.7,525.78,0,-12.3444444444444,-5.47777777777778,39.13,-111.44,9409,371
20170228,0,538.48,0,-12.9166666666667,-6.62222222222222,39.13,-111.44,9409,371
20170301,0,538.48,0,-16.35,-2.61666666666667,39.13,-111.44,9409,371
20170302,0,538.48,0,-14.6333333333333,5.39444444444444,39.13,-111.44,9409,371
20170303,0,538.48,0,-11.2,7.11111111111111,39.13,-111.44,9409,371
20170304,0,538.48,0,-4.90555555555556,5.39444444444444,39.13,-111.44,9409,371
20170305,12.7,538.48,0,-11.7722222222222,4.82222222222222,39.13,-111.44,9409,371
20170306,15.24,551.18,0,-14.6333333333333,-7.19444444444444,39.13,-111.44,9409,371
20170307,0,566.42,0,-12.3444444444444,1.38888888888889,39.13,-111.44,9409,371
20170308,0,566.42,0,-2.61666666666667,7.68333333333333,39.13,-111.44,9409,371
20170309,0,566.42,0,-2.04444444444444,9.4,39.13,-111.44,9409,371
20170310,0,566.42,0,-2.04444444444444,11.1166666666667,39.13,-111.44,9409,371
20170311,0,566.42,0,-2.61666666666667,9.4,39.13,-111.44,9409,371
20170312,0,566.42,0,-2.04444444444444,7.11111111111111,39.13,-111.44,9409,371
20170313,0,566.42,0,-3.76111111111111,9.4,39.13,-111.44,9409,371
20170314,0,566.42,0,-0.900000000000001,12.2611111111111,39.13,-111.44,9409,371
20170315,0,566.42,0,0.816666666666666,12.2611111111111,39.13,-111.44,9409,371
20170316,0,561.34,0,0.244444444444443,11.6888888888889,39.13,-111.44,9409,371
20170317,0,543.56,0,-1.47222222222222,12.8333333333333,39.13,-111.44,9409,371
20170318,0,535.94,0,-0.327777777777778,13.4055555555556,39.13,-111.44,9409,371
20170319,0,520.7,0,0.816666666666666,12.8333333333333,39.13,-111.44,9409,371
20170320,0,508,0,2.53333333333333,10.5444444444444,39.13,-111.44,9409,371
20170321,0,495.3,0,2.53333333333333,9.4,39.13,-111.44,9409,371
20170322,7.62,490.22,0,-2.04444444444444,11.6888888888889,39.13,-111.44,9409,371
20170323,5.08,495.3,0,-4.90555555555556,3.10555555555556,39.13,-111.44,9409,371
20170324,0,497.84,0,-10.6277777777778,9.4,39.13,-111.44,9409,371
20170325,5.08,497.84,0,-4.33333333333333,5.39444444444444,39.13,-111.44,9409,371
20170326,0,502.92,0,-7.19444444444444,6.53888888888889,39.13,-111.44,9409,371
20170327,12.7,502.92,0,-3.18888888888889,3.10555555555556,39.13,-111.44,9409,371
20170328,0,515.62,0,-6.05,1.38888888888889,39.13,-111.44,9409,371
20170329,0,515.62,0,-6.62222222222222,7.68333333333333,39.13,-111.44,9409,371
20170330,7.62,515.62,0,-3.18888888888889,7.11111111111111,39.13,-111.44,9409,371
20170331,20.32,523.24,0,-3.18888888888889,3.67777777777778,39.13,-111.44,9409,371
20170401,0,543.56,0,-3.18888888888889,7.11111111111111,39.13,-111.44,9409,371
20170402,2.54,543.56,0,-6.05,4.25,39.13,-111.44,9409,371
20170403,5.08,546.1,0,-7.76666666666667,3.67777777777778,39.13,-111.44,9409,371
20170404,0,551.18,0,-14.0611111111111,-2.61666666666667,39.13,-111.44,9409,371
20170405,0,551.18,0,-13.4888888888889,6.53888888888889,39.13,-111.44,9409,371
20170406,0,551.18,0,-5.47777777777778,8.25555555555556,39.13,-111.44,9409,371
20170407,0,543.56,0,3.67777777777778,9.4,39.13,-111.44,9409,371
20170408,10.16,528.32,0,-7.19444444444444,6.53888888888889,39.13,-111.44,9409,371
20170409,5.08,538.48,0,-11.7722222222222,-2.04444444444444,39.13,-111.44,9409,371
20170410,0,543.56,0,-13.4888888888889,5.96666666666667,39.13,-111.44,9409,371
20170411,0,543.56,0,-6.62222222222222,8.25555555555556,39.13,-111.44,9409,371
20170412,0,543.56,0,-2.04444444444444,10.5444444444444,39.13,-111.44,9409,371
20170413,0,543.56,0,-0.327777777777778,12.8333333333333,39.13,-111.44,9409,371
20170414,0,535.94,0,-2.61666666666667,7.11111111111111,39.13,-111.44,9409,371
20170415,0,528.32,0,-6.05,6.53888888888889,39.13,-111.44,9409,371
20170416,0,523.24,0,-4.33333333333333,11.1166666666667,39.13,-111.44,9409,371
20170417,0,515.62,0,0.816666666666666,11.1166666666667,39.13,-111.44,9409,371
20170418,10.16,508,0,-1.47222222222222,13.4055555555556,39.13,-111.44,9409,371
20170419,2.54,502.92,0,-3.18888888888889,5.96666666666667,39.13,-111.44,9409,371
20170420,12.7,485.14,0,-4.33333333333333,7.11111111111111,39.13,-111.44,9409,371
20170421,0,492.76,0,-6.62222222222222,2.53333333333333,39.13,-111.44,9409,371
20170422,0,467.36,0,-10.0555555555556,9.4,39.13,-111.44,9409,371
20170423,2.54,457.2,0,-2.04444444444444,12.8333333333333,39.13,-111.44,9409,371
20170424,15.24,449.58,0,-3.76111111111111,4.82222222222222,39.13,-111.44,9409,371
20170425,7.62,457.2,0,-4.90555555555556,0.244444444444443,39.13,-111.44,9409,371
20170426,7.62,464.82,0,-7.19444444444444,5.96666666666667,39.13,-111.44,9409,371
20170427,12.7,467.36,0,-7.19444444444444,0.816666666666666,39.13,-111.44,9409,371
20170428,5.08,480.06,0,-10.0555555555556,-2.61666666666667,39.13,-111.44,9409,371
20170429,0,485.14,0,-8.91111111111111,1.96111111111111,39.13,-111.44,9409,371
20170430,0,487.68,0,-9.48333333333333,5.96666666666667,39.13,-111.44,9409,371
20170501,0,485.14,0,-2.61666666666667,7.11111111111111,39.13,-111.44,9409,371
20170502,0,474.98,0,-0.900000000000001,7.68333333333333,39.13,-111.44,9409,371
20170503,0,472.44,0,-2.04444444444444,11.1166666666667,39.13,-111.44,9409,371
