time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,2.54,147.32,0,-11.7722222222222,-2.61666666666667,41.49,-119,7615,1194
20170102,17.78,149.86,0,-12.3444444444444,-7.19444444444444,41.49,-119,7615,1194
20170103,15.24,167.64,0,-9.48333333333333,-2.61666666666667,41.49,-119,7615,1194
20170104,17.78,182.88,0,-15.2055555555556,-2.04444444444444,41.49,-119,7615,1194
20170105,0,200.66,0,-19.2111111111111,-8.91111111111111,41.49,-119,7615,1194
20170106,0,200.66,0,-12.3444444444444,-0.900000000000001,41.49,-119,7615,1194
20170107,10.16,200.66,0,-7.19444444444444,-0.327777777777778,41.49,-119,7615,1194
20170108,20.32,182.88,0,-0.900000000000001,3.10555555555556,41.49,-119,7615,1194
20170109,12.7,203.2,0,-5.47777777777778,-0.327777777777778,41.49,-119,7615,1194
20170110,27.94,215.9,0,-4.33333333333333,-1.47222222222222,41.49,-119,7615,1194
20170111,2.54,243.84,0,-10.6277777777778,-2.04444444444444,41.49,-119,7615,1194
20170112,0,246.38,0,-11.2,-5.47777777777778,41.49,-119,7615,1194
20170113,0,246.38,0,-12.9166666666667,-1.47222222222222,41.49,-119,7615,1194
20170114,0,246.38,0,-7.19444444444444,1.96111111111111,41.49,-119,7615,1194
20170115,0,246.38,0,-5.47777777777778,1.96111111111111,41.49,-119,7615,1194
20170116,0,246.38,0,-4.33333333333333,5.39444444444444,41.49,-119,7615,1194
20170117,0,246.38,0,-0.327777777777778,9.97222222222222,41.49,-119,7615,1194
20170118,12.7,246.38,0,-2.61666666666667,1.38888888888889,41.49,-119,7615,1194
20170119,5.08,259.08,0,-6.05,-0.327777777777778,41.49,-119,7615,1194
20170120,0,264.16,0,-6.62222222222222,-3.18888888888889,41.49,-119,7615,1194
20170121,0,264.16,0,-7.19444444444444,-3.18888888888889,41.49,-119,7615,1194
20170122,17.78,264.16,0,-7.19444444444444,-2.61666666666667,41.49,-119,7615,1194
20170123,0,281.94,0,-11.7722222222222,-4.33333333333333,41.49,-119,7615,1194
20170124,0,281.94,0,-11.2,-7.76666666666667,41.49,-119,7615,1194
20170125,7.62,281.94,0,-11.7722222222222,-3.76111111111111,41.49,-119,7615,1194
20170126,0,287.02,0,-11.2,-2.04444444444444,41.49,-119,7615,1194
20170127,0,287.02,0,-11.7722222222222,3.10555555555556,41.49,-119,7615,1194
20170128,0,287.02,0,-1.47222222222222,7.68333333333333,41.49,-119,7615,1194
20170129,0,287.02,0,1.96111111111111,7.68333333333333,41.49,-119,7615,1194
20170130,0,287.02,0,-0.900000000000001,10.5444444444444,41.49,-119,7615,1194
20170131,0,287.02,0,-1.47222222222222,6.53888888888889,41.49,-119,7615,1194
20170201,0,287.02,0,-1.47222222222222,5.39444444444444,41.49,-119,7615,1194
20170202,2.54,287.02,0,-3.18888888888889,1.38888888888889,41.49,-119,7615,1194
20170203,5.08,289.56,0,-1.47222222222222,0.816666666666666,41.49,-119,7615,1194
20170204,0,294.64,0,-2.61666666666667,0.816666666666666,41.49,-119,7615,1194
20170205,0,294.64,0,-2.61666666666667,3.67777777777778,41.49,-119,7615,1194
20170206,7.62,294.64,0,-2.61666666666667,-0.327777777777778,41.49,-119,7615,1194
20170207,7.62,302.26,0,-2.04444444444444,3.67777777777778,41.49,-119,7615,1194
20170208,5.08,309.88,0,-1.47222222222222,3.67777777777778,41.49,-119,7615,1194
20170209,0,314.96,0,0.244444444444443,5.39444444444444,41.49,-119,7615,1194
20170210,0,314.96,0,-4.33333333333333,2.53333333333333,41.49,-119,7615,1194
20170211,0,314.96,0,-8.91111111111111,-0.900000000000001,41.49,-119,7615,1194
20170212,0,314.96,0,-4.90555555555556,5.39444444444444,41.49,-119,7615,1194
20170213,0,314.96,0,0.244444444444443,6.53888888888889,41.49,-119,7615,1194
20170214,0,314.96,0,0.816666666666666,7.68333333333333,41.49,-119,7615,1194
20170215,0,312.42,0,2.53333333333333,8.25555555555556,41.49,-119,7615,1194
20170216,2.54,309.88,0,-3.76111111111111,4.82222222222222,41.49,-119,7615,1194
20170217,2.54,309.88,0,-3.18888888888889,-0.900000000000001,41.49,-119,7615,1194
20170218,7.62,309.88,0,-3.76111111111111,0.816666666666666,41.49,-119,7615,1194
20170219,0,317.5,0,-4.90555555555556,1.96111111111111,41.49,-119,7615,1194
20170220,12.7,317.5,0,-1.47222222222222,1.38888888888889,41.49,-119,7615,1194
20170221,2.54,330.2,0,-6.62222222222222,-1.47222222222222,41.49,-119,7615,1194
20170222,12.7,332.74,0,-10.6277777777778,-4.33333333333333,41.49,-119,7615,1194
20170223,0,345.44,0,-15.7777777777778,-4.90555555555556,41.49,-119,7615,1194
20170224,2.54,345.44,0,-16.35,-4.90555555555556,41.49,-119,7615,1194
20170225,2.54,347.98,0,-13.4888888888889,-3.18888888888889,41.49,-119,7615,1194
20170226,5.08,350.52,0,-12.9166666666667,-3.76111111111111,41.49,-119,7615,1194
20170227,0,355.6,0,-14.6333333333333,-4.90555555555556,41.49,-119,7615,1194
20170228,0,355.6,0,-10.6277777777778,-3.76111111111111,41.49,-119,7615,1194
20170301,0,355.6,0,-11.2,2.53333333333333,41.49,-119,7615,1194
20170302,0,355.6,0,-3.18888888888889,7.11111111111111,41.49,-119,7615,1194
20170303,0,355.6,0,-1.47222222222222,6.53888888888889,41.49,-119,7615,1194
20170304,0,355.6,0,-3.76111111111111,3.67777777777778,41.49,-119,7615,1194
20170305,5.08,355.6,0,-12.3444444444444,-3.76111111111111,41.49,-119,7615,1194
20170306,10.16,360.68,0,-12.9166666666667,-4.90555555555556,41.49,-119,7615,1194
20170307,7.62,370.84,0,-6.62222222222222,-1.47222222222222,41.49,-119,7615,1194
20170308,0,378.46,0,-1.47222222222222,5.96666666666667,41.49,-119,7615,1194
20170309,0,378.46,0,0.244444444444443,8.82777777777778,41.49,-119,7615,1194
20170310,0,378.46,0,0.244444444444443,7.68333333333333,41.49,-119,7615,1194
20170311,0,378.46,0,-0.327777777777778,11.1166666666667,41.49,-119,7615,1194
20170312,0,375.92,0,-0.900000000000001,11.1166666666667,41.49,-119,7615,1194
20170313,0,370.84,0,4.25,13.9777777777778,41.49,-119,7615,1194
20170314,0,368.3,0,4.25,13.4055555555556,41.49,-119,7615,1194
20170315,0,365.76,0,1.96111111111111,9.4,41.49,-119,7615,1194
20170316,0,363.22,0,-0.327777777777778,8.82777777777778,41.49,-119,7615,1194
20170317,0,360.68,0,2.53333333333333,13.4055555555556,41.49,-119,7615,1194
20170318,0,353.06,0,1.96111111111111,7.68333333333333,41.49,-119,7615,1194
20170319,0,350.52,0,1.96111111111111,6.53888888888889,41.49,-119,7615,1194
20170320,0,347.98,0,2.53333333333333,10.5444444444444,41.49,-119,7615,1194
20170321,20.32,337.82,0,-2.61666666666667,4.82222222222222,41.49,-119,7615,1194
20170322,5.08,358.14,0,-3.18888888888889,4.25,41.49,-119,7615,1194
20170323,0,363.22,0,-5.47777777777778,5.39444444444444,41.49,-119,7615,1194
20170324,5.08,363.22,0,-3.18888888888889,2.53333333333333,41.49,-119,7615,1194
20170325,0,368.3,0,-4.90555555555556,5.96666666666667,41.49,-119,7615,1194
20170326,0,368.3,0,-3.76111111111111,4.82222222222222,41.49,-119,7615,1194
20170327,10.16,368.3,0,-6.05,2.53333333333333,41.49,-119,7615,1194
20170328,0,378.46,0,-7.19444444444444,4.82222222222222,41.49,-119,7615,1194
20170329,10.16,378.46,0,-1.47222222222222,11.1166666666667,41.49,-119,7615,1194
20170330,5.08,378.46,0,-7.19444444444444,1.96111111111111,41.49,-119,7615,1194
20170331,2.54,383.54,0,-6.62222222222222,3.67777777777778,41.49,-119,7615,1194
20170401,0,386.08,0,-1.47222222222222,10.5444444444444,41.49,-119,7615,1194
20170402,0,375.92,0,-2.04444444444444,7.11111111111111,41.49,-119,7615,1194
20170403,0,370.84,0,-7.19444444444444,4.25,41.49,-119,7615,1194
20170404,2.54,365.76,0,-3.76111111111111,8.25555555555556,41.49,-119,7615,1194
20170405,0,347.98,0,2.53333333333333,11.6888888888889,41.49,-119,7615,1194
20170406,10.16,337.82,0,1.38888888888889,5.39444444444444,41.49,-119,7615,1194
20170407,2.54,347.98,0,-2.04444444444444,1.96111111111111,41.49,-119,7615,1194
20170408,0,350.52,0,-8.91111111111111,1.38888888888889,41.49,-119,7615,1194
20170409,2.54,350.52,0,-8.91111111111111,4.25,41.49,-119,7615,1194
20170410,0,353.06,0,-4.90555555555556,5.96666666666667,41.49,-119,7615,1194
20170411,7.62,353.06,0,-2.04444444444444,5.96666666666667,41.49,-119,7615,1194
20170412,10.16,347.98,0,-0.327777777777778,8.82777777777778,41.49,-119,7615,1194
20170413,10.16,345.44,0,-4.90555555555556,3.67777777777778,41.49,-119,7615,1194
20170414,0,353.06,0,-7.76666666666667,3.67777777777778,41.49,-119,7615,1194
20170415,0,353.06,0,-6.62222222222222,7.11111111111111,41.49,-119,7615,1194
20170416,5.08,353.06,0,0.244444444444443,8.82777777777778,41.49,-119,7615,1194
20170417,5.08,355.6,0,-0.900000000000001,6.53888888888889,41.49,-119,7615,1194
20170418,0,355.6,0,-1.47222222222222,8.82777777777778,41.49,-119,7615,1194
20170419,0,345.44,0,-2.61666666666667,8.82777777777778,41.49,-119,7615,1194
20170420,0,337.82,0,-3.76111111111111,4.82222222222222,41.49,-119,7615,1194
20170421,7.62,335.28,0,-3.76111111111111,8.82777777777778,41.49,-119,7615,1194
20170422,0,320.04,0,0.244444444444443,10.5444444444444,41.49,-119,7615,1194
20170423,0,304.8,0,-1.47222222222222,9.4,41.49,-119,7615,1194
20170424,7.62,287.02,0,-3.18888888888889,5.39444444444444,41.49,-119,7615,1194
20170425,5.08,294.64,0,-4.90555555555556,3.67777777777778,41.49,-119,7615,1194
20170426,5.08,294.64,0,-2.04444444444444,4.25,41.49,-119,7615,1194
20170427,0,294.64,0,-4.90555555555556,3.67777777777778,41.49,-119,7615,1194
20170428,0,292.1,0,-7.19444444444444,3.67777777777778,41.49,-119,7615,1194
20170429,2.54,289.56,0,-3.18888888888889,9.97222222222222,41.49,-119,7615,1194
20170430,0,274.32,0,0.244444444444443,11.1166666666667,41.49,-119,7615,1194
20170501,0,254,0,-1.47222222222222,15.1222222222222,41.49,-119,7615,1194
20170502,0,223.52,0,1.38888888888889,14.55,41.49,-119,7615,1194
20170503,0,193.04,0,4.25,16.2666666666667,41.49,-119,7615,1194
20170504,0,149.86,0,9.4,20.2722222222222,41.49,-119,7615,1194
20170505,0,104.14,0,1.96111111111111,14.55,41.49,-119,7615,1194
20170506,0,76.2,0,-0.900000000000001,5.39444444444444,41.49,-119,7615,1194
20170507,0,55.88,0,-3.76111111111111,9.97222222222222,41.49,-119,7615,1194
20170508,0,25.4,0,-0.900000000000001,12.8333333333333,41.49,-119,7615,1194
20170509,0,10.16,0,5.39444444444444,17.9833333333333,41.49,-119,7615,1194
20170510,0,0,0,7.11111111111111,19.1277777777778,41.49,-119,7615,1194
20170511,0,0,0,2.53333333333333,15.1222222222222,41.49,-119,7615,1194
20170512,0,0,0,-2.61666666666667,7.11111111111111,41.49,-119,7615,1194
20170513,0,0,0,-5.47777777777778,5.39444444444444,41.49,-119,7615,1194
20170514,0,0,0,-5.47777777777778,6.53888888888889,41.49,-119,7615,1194
20170515,0,0,0,-2.61666666666667,9.97222222222222,41.49,-119,7615,1194
20170516,17.78,0,0,-4.90555555555556,2.53333333333333,41.49,-119,7615,1194
20170517,5.08,17.78,0,-8.33888888888889,3.10555555555556,41.49,-119,7615,1194
20170518,0,22.86,0,-2.61666666666667,8.82777777777778,41.49,-119,7615,1194
20170519,0,10.16,0,2.53333333333333,16.8388888888889,41.49,-119,7615,1194
20170520,0,0,0,5.39444444444444,17.9833333333333,41.49,-119,7615,1194
20170521,0,0,0,3.10555555555556,15.6944444444444,41.49,-119,7615,1194
20170522,0,0,0,7.68333333333333,18.5555555555556,41.49,-119,7615,1194
20170523,0,0,0,10.5444444444444,23.1333333333333,41.49,-119,7615,1194
20170524,0,0,0,2.53333333333333,19.7,41.49,-119,7615,1194
