time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,5.08,393.7,0,-8.91111111111111,-4.90555555555556,47.27,-121.34,3850,788
20170102,0,398.78,0,-13.4888888888889,-8.91111111111111,47.27,-121.34,3850,788
20170103,0,396.24,0,-15.7777777777778,-11.7722222222222,47.27,-121.34,3850,788
20170104,0,393.7,0,-15.2055555555556,-9.48333333333333,47.27,-121.34,3850,788
20170105,0,398.78,0,-13.4888888888889,-6.62222222222222,47.27,-121.34,3850,788
20170106,0,398.78,0,-16.35,-8.33888888888889,47.27,-121.34,3850,788
20170107,7.62,393.7,0,-16.35,-10.6277777777778,47.27,-121.34,3850,788
20170108,15.24,401.32,0,-10.6277777777778,-5.47777777777778,47.27,-121.34,3850,788
20170109,5.08,416.56,0,-6.05,-2.61666666666667,47.27,-121.34,3850,788
20170110,2.54,421.64,0,-9.48333333333333,-5.47777777777778,47.27,-121.34,3850,788
20170111,0,424.18,0,-12.9166666666667,-8.91111111111111,47.27,-121.34,3850,788
20170112,0,421.64,0,-14.6333333333333,-9.48333333333333,47.27,-121.34,3850,788
20170113,0,419.1,0,-15.2055555555556,-11.2,47.27,-121.34,3850,788
20170114,0,416.56,0,-15.2055555555556,-9.48333333333333,47.27,-121.34,3850,788
20170115,2.54,416.56,0,-14.0611111111111,-7.76666666666667,47.27,-121.34,3850,788
20170116,2.54,419.1,0,-15.2055555555556,-8.91111111111111,47.27,-121.34,3850,788
20170117,35.56,421.64,0,-11.2,-5.47777777777778,47.27,-121.34,3850,788
20170118,33.02,457.2,0,-7.19444444444444,-2.04444444444444,47.27,-121.34,3850,788
20170119,2.54,490.22,0,-2.61666666666667,-0.327777777777778,47.27,-121.34,3850,788
20170120,5.08,492.76,0,-3.18888888888889,-1.47222222222222,47.27,-121.34,3850,788
20170121,0,497.84,0,-2.04444444444444,-0.900000000000001,47.27,-121.34,3850,788
20170122,5.08,497.84,0,-3.76111111111111,-1.47222222222222,47.27,-121.34,3850,788
20170123,0,502.92,0,-5.47777777777778,-0.327777777777778,47.27,-121.34,3850,788
20170124,0,500.38,0,-4.90555555555556,-1.47222222222222,47.27,-121.34,3850,788
20170125,5.08,500.38,0,-3.76111111111111,-0.900000000000001,47.27,-121.34,3850,788
20170126,2.54,505.46,0,-2.61666666666667,0.244444444444443,47.27,-121.34,3850,788
20170127,0,508,0,-4.90555555555556,-1.47222222222222,47.27,-121.34,3850,788
20170128,0,505.46,0,-6.05,-3.76111111111111,47.27,-121.34,3850,788
20170129,7.62,505.46,0,-6.62222222222222,0.244444444444443,47.27,-121.34,3850,788
20170130,0,513.08,0,-2.61666666666667,0.816666666666666,47.27,-121.34,3850,788
20170131,0,513.08,0,-8.91111111111111,-2.61666666666667,47.27,-121.34,3850,788
20170201,0,513.08,0,-11.7722222222222,-7.76666666666667,47.27,-121.34,3850,788
20170202,0,510.54,0,-12.3444444444444,-8.91111111111111,47.27,-121.34,3850,788
