time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,0,203.2,0,-13.4888888888889,-7.19444444444444,45.08,-117.55,5740,812
20170102,0,203.2,0,-12.9166666666667,-7.19444444444444,45.08,-117.55,5740,812
20170103,0,205.74,0,-11.7722222222222,-7.19444444444444,45.08,-117.55,5740,812
20170104,0,208.28,0,-15.7777777777778,-3.18888888888889,45.08,-117.55,5740,812
20170105,0,203.2,0,-15.2055555555556,-1.47222222222222,45.08,-117.55,5740,812
20170106,0,203.2,0,-15.7777777777778,-8.91111111111111,45.08,-117.55,5740,812
20170107,22.86,198.12,0,-14.6333333333333,-5.47777777777778,45.08,-117.55,5740,812
20170108,25.4,220.98,0,-6.05,0.816666666666666,45.08,-117.55,5740,812
20170109,5.08,246.38,0,-6.05,0.816666666666666,45.08,-117.55,5740,812
20170110,12.7,251.46,0,-5.47777777777778,-2.04444444444444,45.08,-117.55,5740,812
20170111,2.54,264.16,0,-10.0555555555556,-2.04444444444444,45.08,-117.55,5740,812
20170112,0,266.7,0,-9.48333333333333,0.244444444444443,45.08,-117.55,5740,812
20170113,0,266.7,0,-8.91111111111111,-0.327777777777778,45.08,-117.55,5740,812
20170114,0,266.7,0,-8.91111111111111,-2.61666666666667,45.08,-117.55,5740,812
20170115,2.54,264.16,0,-8.33888888888889,0.244444444444443,45.08,-117.55,5740,812
20170116,0,264.16,0,-7.19444444444444,0.816666666666666,45.08,-117.55,5740,812
20170117,2.54,266.7,0,-11.7722222222222,-2.61666666666667,45.08,-117.55,5740,812
20170118,38.1,266.7,0,-6.05,-2.61666666666667,45.08,-117.55,5740,812
20170119,7.62,304.8,0,-3.18888888888889,1.96111111111111,45.08,-117.55,5740,812
20170120,7.62,312.42,0,-3.76111111111111,-2.04444444444444,45.08,-117.55,5740,812
20170121,5.08,314.96,0,-4.33333333333333,-0.900000000000001,45.08,-117.55,5740,812
20170122,5.08,320.04,0,-7.76666666666667,-2.61666666666667,45.08,-117.55,5740,812
20170123,0,325.12,0,-9.48333333333333,-2.04444444444444,45.08,-117.55,5740,812
20170124,0,325.12,0,-9.48333333333333,-2.04444444444444,45.08,-117.55,5740,812
20170125,0,322.58,0,-7.76666666666667,-2.61666666666667,45.08,-117.55,5740,812
20170126,0,322.58,0,-8.91111111111111,-1.47222222222222,45.08,-117.55,5740,812
20170127,0,322.58,0,-9.48333333333333,-0.900000000000001,45.08,-117.55,5740,812
20170128,0,320.04,0,-8.33888888888889,-3.18888888888889,45.08,-117.55,5740,812
20170129,0,320.04,0,-9.48333333333333,-3.18888888888889,45.08,-117.55,5740,812
20170130,2.54,317.5,0,-7.76666666666667,-1.47222222222222,45.08,-117.55,5740,812
20170131,5.08,320.04,0,-8.91111111111111,-1.47222222222222,45.08,-117.55,5740,812
20170201,0,325.12,0,-13.4888888888889,-1.47222222222222,45.08,-117.55,5740,812
20170202,2.54,325.12,0,-10.0555555555556,-3.76111111111111,45.08,-117.55,5740,812
20170203,25.4,327.66,0,-6.05,-0.327777777777778,45.08,-117.55,5740,812
20170204,10.16,353.06,0,NaN,NaN,45.08,-117.55,5740,812
20170205,2.54,363.22,0,NaN,NaN,45.08,-117.55,5740,812
20170206,0,358.14,0,-6.62222222222222,3.10555555555556,45.08,-117.55,5740,812
