time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,0,38.1,0,-10.0555555555556,-3.76111111111111,37.47,-106.54,11620,1058
20170102,2.54,38.1,0,-10.6277777777778,-6.62222222222222,37.47,-106.54,11620,1058
20170103,0,35.56,0,-11.2,-7.76666666666667,37.47,-106.54,11620,1058
20170104,15.24,35.56,0,-10.6277777777778,-6.05,37.47,-106.54,11620,1058
20170105,25.4,38.1,0,-11.7722222222222,-4.90555555555556,37.47,-106.54,11620,1058
20170106,0,48.26,0,-20.9277777777778,-7.19444444444444,37.47,-106.54,11620,1058
20170107,10.16,48.26,0,-16.35,-3.18888888888889,37.47,-106.54,11620,1058
20170108,0,55.88,0,-5.47777777777778,2.53333333333333,37.47,-106.54,11620,1058
20170109,30.48,58.42,0,-7.19444444444444,-0.900000000000001,37.47,-106.54,11620,1058
20170110,0,60.96,0,-9.48333333333333,-4.90555555555556,37.47,-106.54,11620,1058
20170111,5.08,58.42,0,-8.91111111111111,-6.62222222222222,37.47,-106.54,11620,1058
20170112,7.62,50.8,0,-9.48333333333333,-4.33333333333333,37.47,-106.54,11620,1058
20170113,5.08,53.34,0,-7.76666666666667,-1.47222222222222,37.47,-106.54,11620,1058
20170114,7.62,58.42,0,-7.19444444444444,0.816666666666666,37.47,-106.54,11620,1058
20170115,7.62,66.04,0,-6.05,-1.47222222222222,37.47,-106.54,11620,1058
20170116,10.16,73.66,0,-8.33888888888889,-4.33333333333333,37.47,-106.54,11620,1058
20170117,0,83.82,0,-10.6277777777778,-2.61666666666667,37.47,-106.54,11620,1058
20170118,0,83.82,0,-12.3444444444444,2.53333333333333,37.47,-106.54,11620,1058
20170119,2.54,83.82,0,-11.2,2.53333333333333,37.47,-106.54,11620,1058
20170120,0,86.36,0,-14.0611111111111,-8.33888888888889,37.47,-106.54,11620,1058
20170121,10.16,86.36,0,-15.7777777777778,-5.47777777777778,37.47,-106.54,11620,1058
20170122,5.08,88.9,0,-19.7833333333333,-3.76111111111111,37.47,-106.54,11620,1058
20170123,17.78,93.98,0,-11.2,-6.62222222222222,37.47,-106.54,11620,1058
20170124,10.16,111.76,0,-17.4944444444444,-10.6277777777778,37.47,-106.54,11620,1058
20170125,0,111.76,0,-22.0722222222222,-11.7722222222222,37.47,-106.54,11620,1058
20170126,0,111.76,0,-26.65,-9.48333333333333,37.47,-106.54,11620,1058
20170127,2.54,111.76,0,-27.2222222222222,-7.19444444444444,37.47,-106.54,11620,1058
20170128,0,111.76,0,-16.9222222222222,1.38888888888889,37.47,-106.54,11620,1058
20170129,0,114.3,0,-11.2,4.25,37.47,-106.54,11620,1058
20170130,0,114.3,0,-10.6277777777778,7.11111111111111,37.47,-106.54,11620,1058
20170131,0,116.84,0,-8.91111111111111,5.39444444444444,37.47,-106.54,11620,1058
20170201,2.54,116.84,0,-9.48333333333333,5.96666666666667,37.47,-106.54,11620,1058
20170202,0,116.84,0,-7.76666666666667,-0.900000000000001,37.47,-106.54,11620,1058
20170203,0,111.76,0,-8.91111111111111,-0.900000000000001,37.47,-106.54,11620,1058
20170204,0,109.22,0,-8.33888888888889,0.816666666666666,37.47,-106.54,11620,1058
20170205,0,111.76,0,-4.90555555555556,4.25,37.47,-106.54,11620,1058
20170206,0,109.22,0,-7.76666666666667,-3.18888888888889,37.47,-106.54,11620,1058
20170207,5.08,104.14,0,-6.62222222222222,-0.327777777777778,37.47,-106.54,11620,1058
20170208,0,109.22,0,-4.90555555555556,5.39444444444444,37.47,-106.54,11620,1058
20170209,0,109.22,0,-4.33333333333333,7.68333333333333,37.47,-106.54,11620,1058
