time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,0,96.52,0,-16.35,-9.48333333333333,44.44,-111.99,6900,424
20170102,0,96.52,0,-19.2111111111111,-12.9166666666667,44.44,-111.99,6900,424
20170103,0,96.52,0,-16.9222222222222,-10.0555555555556,44.44,-111.99,6900,424
20170104,0,96.52,0,-19.7833333333333,-11.7722222222222,44.44,-111.99,6900,424
20170105,2.54,96.52,0,-20.9277777777778,-12.3444444444444,44.44,-111.99,6900,424
20170106,0,99.06,0,-23.2166666666667,-17.4944444444444,44.44,-111.99,6900,424
20170107,0,99.06,0,-17.4944444444444,-8.33888888888889,44.44,-111.99,6900,424
20170108,17.78,99.06,0,-10.6277777777778,-3.18888888888889,44.44,-111.99,6900,424
20170109,5.08,116.84,0,-10.0555555555556,-0.900000000000001,44.44,-111.99,6900,424
20170110,5.08,121.92,0,-10.6277777777778,-3.18888888888889,44.44,-111.99,6900,424
20170111,2.54,127,0,-7.76666666666667,-2.04444444444444,44.44,-111.99,6900,424
20170112,0,129.54,0,-11.2,-7.19444444444444,44.44,-111.99,6900,424
20170113,0,129.54,0,-11.7722222222222,-5.47777777777778,44.44,-111.99,6900,424
20170114,0,129.54,0,-11.7722222222222,-5.47777777777778,44.44,-111.99,6900,424
20170115,0,129.54,0,-10.6277777777778,-2.04444444444444,44.44,-111.99,6900,424
20170116,0,129.54,0,-12.9166666666667,-6.62222222222222,44.44,-111.99,6900,424
20170117,2.54,129.54,0,-12.3444444444444,-5.47777777777778,44.44,-111.99,6900,424
20170118,2.54,132.08,0,-9.48333333333333,-3.18888888888889,44.44,-111.99,6900,424
20170119,7.62,134.62,0,-6.62222222222222,-3.18888888888889,44.44,-111.99,6900,424
20170120,0,142.24,0,-6.62222222222222,-4.33333333333333,44.44,-111.99,6900,424
20170121,5.08,142.24,0,-6.05,-2.61666666666667,44.44,-111.99,6900,424
20170122,10.16,144.78,0,-7.19444444444444,-3.76111111111111,44.44,-111.99,6900,424
20170123,2.54,152.4,0,-7.76666666666667,-0.327777777777778,44.44,-111.99,6900,424
20170124,0,152.4,0,-11.2,-6.62222222222222,44.44,-111.99,6900,424
20170125,0,152.4,0,-14.0611111111111,-8.33888888888889,44.44,-111.99,6900,424
20170126,0,152.4,0,-18.0666666666667,-8.91111111111111,44.44,-111.99,6900,424
20170127,0,152.4,0,-18.0666666666667,-11.7722222222222,44.44,-111.99,6900,424
20170128,0,152.4,0,-14.6333333333333,-9.48333333333333,44.44,-111.99,6900,424
20170129,0,152.4,0,-13.4888888888889,-4.33333333333333,44.44,-111.99,6900,424
20170130,0,152.4,0,-10.6277777777778,-4.33333333333333,44.44,-111.99,6900,424
20170131,0,152.4,0,-8.91111111111111,-6.05,44.44,-111.99,6900,424
20170201,0,152.4,0,-12.9166666666667,-7.76666666666667,44.44,-111.99,6900,424
20170202,0,152.4,0,-15.7777777777778,-6.62222222222222,44.44,-111.99,6900,424
20170203,10.16,152.4,0,-10.6277777777778,-2.04444444444444,44.44,-111.99,6900,424
20170204,5.08,162.56,0,-3.18888888888889,-1.47222222222222,44.44,-111.99,6900,424
20170205,2.54,167.64,0,-2.61666666666667,-0.900000000000001,44.44,-111.99,6900,424
20170206,7.62,170.18,0,-3.76111111111111,-0.900000000000001,44.44,-111.99,6900,424
20170207,5.08,177.8,0,-6.62222222222222,-2.04444444444444,44.44,-111.99,6900,424
20170208,0,182.88,0,-6.62222222222222,-1.47222222222222,44.44,-111.99,6900,424
20170209,5.08,182.88,0,-1.47222222222222,2.53333333333333,44.44,-111.99,6900,424
20170210,0,187.96,0,-3.76111111111111,1.38888888888889,44.44,-111.99,6900,424
20170211,0,187.96,0,-11.2,-0.900000000000001,44.44,-111.99,6900,424
20170212,0,187.96,0,-12.9166666666667,-0.900000000000001,44.44,-111.99,6900,424
20170213,0,187.96,0,-5.47777777777778,5.39444444444444,44.44,-111.99,6900,424
20170214,0,187.96,0,-3.76111111111111,4.82222222222222,44.44,-111.99,6900,424
20170215,0,187.96,0,-4.33333333333333,1.96111111111111,44.44,-111.99,6900,424
20170216,7.62,187.96,0,-4.33333333333333,2.53333333333333,44.44,-111.99,6900,424
20170217,10.16,195.58,0,-4.33333333333333,0.244444444444443,44.44,-111.99,6900,424
20170218,38.1,205.74,0,-1.47222222222222,0.244444444444443,44.44,-111.99,6900,424
20170219,17.78,243.84,0,-3.76111111111111,-0.327777777777778,44.44,-111.99,6900,424
