time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,2.54,134.62,0,-13.4888888888889,-5.47777777777778,42.01,-115,7120,871
20170102,0,137.16,0,-13.4888888888889,-6.62222222222222,42.01,-115,7120,871
20170103,10.16,137.16,0,-11.7722222222222,-5.47777777777778,42.01,-115,7120,871
20170104,17.78,147.32,0,-12.9166666666667,0.244444444444443,42.01,-115,7120,871
20170105,0,165.1,0,-21.5,-12.9166666666667,42.01,-115,7120,871
20170106,0,165.1,0,-22.6444444444444,-12.9166666666667,42.01,-115,7120,871
20170107,5.08,165.1,0,-20.3555555555556,-4.90555555555556,42.01,-115,7120,871
20170108,20.32,170.18,0,-4.90555555555556,3.10555555555556,42.01,-115,7120,871
20170109,0,190.5,0,-5.47777777777778,1.38888888888889,42.01,-115,7120,871
20170110,7.62,190.5,0,-4.90555555555556,1.38888888888889,42.01,-115,7120,871
20170111,7.62,198.12,0,-11.7722222222222,-0.327777777777778,42.01,-115,7120,871
20170112,0,205.74,0,-12.9166666666667,-2.61666666666667,42.01,-115,7120,871
20170113,0,205.74,0,-11.7722222222222,-2.61666666666667,42.01,-115,7120,871
20170114,0,205.74,0,-9.48333333333333,-1.47222222222222,42.01,-115,7120,871
20170115,0,205.74,0,-10.0555555555556,-0.900000000000001,42.01,-115,7120,871
20170116,0,205.74,0,-10.0555555555556,-2.61666666666667,42.01,-115,7120,871
20170117,0,205.74,0,-10.6277777777778,1.38888888888889,42.01,-115,7120,871
20170118,5.08,205.74,0,-9.48333333333333,-1.47222222222222,42.01,-115,7120,871
20170119,0,210.82,0,-7.19444444444444,-1.47222222222222,42.01,-115,7120,871
20170120,2.54,210.82,0,-10.6277777777778,-6.05,42.01,-115,7120,871
20170121,0,213.36,0,-10.6277777777778,-2.04444444444444,42.01,-115,7120,871
20170122,10.16,213.36,0,-11.2,-3.76111111111111,42.01,-115,7120,871
20170123,12.7,223.52,0,-7.76666666666667,-4.33333333333333,42.01,-115,7120,871
20170124,15.24,236.22,0,-9.48333333333333,-6.62222222222222,42.01,-115,7120,871
20170125,7.62,251.46,0,-9.48333333333333,-4.33333333333333,42.01,-115,7120,871
20170126,0,259.08,0,-14.6333333333333,-4.90555555555556,42.01,-115,7120,871
20170127,0,259.08,0,-12.3444444444444,-3.76111111111111,42.01,-115,7120,871
20170128,0,259.08,0,-9.48333333333333,0.816666666666666,42.01,-115,7120,871
20170129,0,259.08,0,-5.47777777777778,3.67777777777778,42.01,-115,7120,871
20170130,0,259.08,0,-6.62222222222222,3.10555555555556,42.01,-115,7120,871
20170131,0,259.08,0,-6.62222222222222,3.67777777777778,42.01,-115,7120,871
20170201,0,259.08,0,-2.61666666666667,4.25,42.01,-115,7120,871
20170202,0,259.08,0,-4.33333333333333,3.10555555555556,42.01,-115,7120,871
20170203,0,259.08,0,-4.33333333333333,1.38888888888889,42.01,-115,7120,871
20170204,0,256.54,0,-1.47222222222222,3.67777777777778,42.01,-115,7120,871
20170205,0,254,0,-4.33333333333333,2.53333333333333,42.01,-115,7120,871
20170206,17.78,254,0,-3.18888888888889,3.67777777777778,42.01,-115,7120,871
20170207,10.16,271.78,0,-3.76111111111111,6.53888888888889,42.01,-115,7120,871
20170208,0,281.94,0,-0.327777777777778,5.39444444444444,42.01,-115,7120,871
20170209,0,281.94,0,1.96111111111111,6.53888888888889,42.01,-115,7120,871
20170210,0,281.94,0,-2.04444444444444,4.82222222222222,42.01,-115,7120,871
20170211,0,281.94,0,-10.0555555555556,-2.04444444444444,42.01,-115,7120,871
20170212,0,281.94,0,-11.2,3.10555555555556,42.01,-115,7120,871
20170213,0,281.94,0,-5.47777777777778,4.82222222222222,42.01,-115,7120,871
20170214,0,281.94,0,-3.18888888888889,7.68333333333333,42.01,-115,7120,871
20170215,0,281.94,0,-4.33333333333333,5.39444444444444,42.01,-115,7120,871
20170216,0,281.94,0,-2.61666666666667,5.39444444444444,42.01,-115,7120,871
20170217,0,281.94,0,-5.47777777777778,0.244444444444443,42.01,-115,7120,871
20170218,5.08,281.94,0,-1.47222222222222,1.38888888888889,42.01,-115,7120,871
20170219,2.54,287.02,0,-3.18888888888889,3.67777777777778,42.01,-115,7120,871
20170220,2.54,289.56,0,-2.04444444444444,3.67777777777778,42.01,-115,7120,871
20170221,5.08,292.1,0,-4.90555555555556,3.10555555555556,42.01,-115,7120,871
20170222,10.16,297.18,0,-7.76666666666667,-2.61666666666667,42.01,-115,7120,871
20170223,20.32,307.34,0,-10.6277777777778,-7.76666666666667,42.01,-115,7120,871
20170224,5.08,327.66,0,-16.35,-6.62222222222222,42.01,-115,7120,871
20170225,0,332.74,0,-15.7777777777778,-5.47777777777778,42.01,-115,7120,871
20170226,2.54,332.74,0,-16.9222222222222,-6.05,42.01,-115,7120,871
20170227,7.62,335.28,0,-13.4888888888889,-5.47777777777778,42.01,-115,7120,871
20170228,0,342.9,0,-14.0611111111111,-5.47777777777778,42.01,-115,7120,871
20170301,0,342.9,0,-7.19444444444444,0.244444444444443,42.01,-115,7120,871
20170302,0,342.9,0,-10.0555555555556,1.96111111111111,42.01,-115,7120,871
20170303,0,342.9,0,-5.47777777777778,3.10555555555556,42.01,-115,7120,871
20170304,0,342.9,0,-3.18888888888889,5.39444444444444,42.01,-115,7120,871
20170305,2.54,342.9,0,-10.0555555555556,0.816666666666666,42.01,-115,7120,871
20170306,2.54,345.44,0,-11.2,-4.90555555555556,42.01,-115,7120,871
20170307,0,347.98,0,-6.62222222222222,1.96111111111111,42.01,-115,7120,871
20170308,0,347.98,0,-0.327777777777778,6.53888888888889,42.01,-115,7120,871
20170309,0,345.44,0,-0.900000000000001,8.82777777777778,42.01,-115,7120,871
20170310,0,337.82,0,0.816666666666666,7.68333333333333,42.01,-115,7120,871
20170311,0,330.2,0,-2.04444444444444,7.11111111111111,42.01,-115,7120,871
20170312,0,327.66,0,-0.900000000000001,7.11111111111111,42.01,-115,7120,871
20170313,0,325.12,0,1.96111111111111,11.1166666666667,42.01,-115,7120,871
20170314,0,322.58,0,3.10555555555556,10.5444444444444,42.01,-115,7120,871
20170315,0,320.04,0,1.38888888888889,10.5444444444444,42.01,-115,7120,871
20170316,0,317.5,0,1.96111111111111,10.5444444444444,42.01,-115,7120,871
20170317,0,314.96,0,0.816666666666666,11.1166666666667,42.01,-115,7120,871
20170318,0,309.88,0,1.96111111111111,11.1166666666667,42.01,-115,7120,871
20170319,0,307.34,0,0.816666666666666,9.4,42.01,-115,7120,871
20170320,0,304.8,0,2.53333333333333,11.1166666666667,42.01,-115,7120,871
20170321,0,292.1,0,0.244444444444443,13.4055555555556,42.01,-115,7120,871
20170322,7.62,281.94,0,-0.900000000000001,4.25,42.01,-115,7120,871
20170323,0,269.24,0,-3.18888888888889,3.67777777777778,42.01,-115,7120,871
20170324,2.54,261.62,0,-4.90555555555556,5.39444444444444,42.01,-115,7120,871
20170325,5.08,251.46,0,-2.61666666666667,3.10555555555556,42.01,-115,7120,871
20170326,0,248.92,0,-4.33333333333333,4.25,42.01,-115,7120,871
20170327,12.7,248.92,0,-3.76111111111111,1.96111111111111,42.01,-115,7120,871
20170328,0,241.3,0,-4.90555555555556,2.53333333333333,42.01,-115,7120,871
20170329,22.86,238.76,0,-3.76111111111111,9.4,42.01,-115,7120,871
20170330,25.4,261.62,0,-4.90555555555556,3.67777777777778,42.01,-115,7120,871
20170331,2.54,269.24,0,-4.90555555555556,1.38888888888889,42.01,-115,7120,871
20170401,0,264.16,0,-1.47222222222222,7.11111111111111,42.01,-115,7120,871
20170402,10.16,261.62,0,-4.33333333333333,5.39444444444444,42.01,-115,7120,871
20170403,0,264.16,0,-6.62222222222222,0.816666666666666,42.01,-115,7120,871
20170404,0,246.38,0,-7.19444444444444,4.82222222222222,42.01,-115,7120,871
20170405,0,241.3,0,-0.327777777777778,11.6888888888889,42.01,-115,7120,871
20170406,0,261.62,0,1.38888888888889,12.2611111111111,42.01,-115,7120,871
20170407,2.54,254,0,0.244444444444443,10.5444444444444,42.01,-115,7120,871
