time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,5.08,246.38,0,-10.6277777777778,-2.61666666666667,40.6,-111.58,8766,366
20170102,25.4,248.92,0,-11.2,-4.90555555555556,40.6,-111.58,8766,366
20170103,10.16,274.32,0,-11.2,-4.90555555555556,40.6,-111.58,8766,366
20170104,38.1,284.48,0,-7.76666666666667,-2.04444444444444,40.6,-111.58,8766,366
20170105,2.54,322.58,0,-22.6444444444444,-7.76666666666667,40.6,-111.58,8766,366
20170106,2.54,325.12,0,-23.2166666666667,-5.47777777777778,40.6,-111.58,8766,366
20170107,5.08,325.12,0,-15.2055555555556,-0.327777777777778,40.6,-111.58,8766,366
20170108,17.78,330.2,0,-2.04444444444444,2.53333333333333,40.6,-111.58,8766,366
20170109,40.64,345.44,0,-6.05,2.53333333333333,40.6,-111.58,8766,366
20170110,20.32,386.08,0,-6.05,-2.04444444444444,40.6,-111.58,8766,366
20170111,40.64,403.86,0,-6.05,-3.18888888888889,40.6,-111.58,8766,366
20170112,7.62,444.5,0,-7.76666666666667,-2.61666666666667,40.6,-111.58,8766,366
20170113,0,452.12,0,-6.05,-0.327777777777778,40.6,-111.58,8766,366
20170114,0,452.12,0,-9.48333333333333,1.38888888888889,40.6,-111.58,8766,366
20170115,0,452.12,0,-12.9166666666667,3.10555555555556,40.6,-111.58,8766,366
20170116,0,452.12,0,-14.0611111111111,-0.327777777777778,40.6,-111.58,8766,366
20170117,0,452.12,0,-12.9166666666667,5.39444444444444,40.6,-111.58,8766,366
20170118,0,452.12,0,-7.19444444444444,7.11111111111111,40.6,-111.58,8766,366
20170119,2.54,452.12,0,-8.91111111111111,0.244444444444443,40.6,-111.58,8766,366
20170120,12.7,454.66,0,-11.2,-4.33333333333333,40.6,-111.58,8766,366
20170121,15.24,467.36,0,-8.91111111111111,-5.47777777777778,40.6,-111.58,8766,366
20170122,20.32,482.6,0,-11.2,-3.18888888888889,40.6,-111.58,8766,366
20170123,50.8,502.92,0,-9.48333333333333,-3.18888888888889,40.6,-111.58,8766,366
20170124,0,553.72,0,-12.9166666666667,-8.33888888888889,40.6,-111.58,8766,366
20170125,0,553.72,0,-14.0611111111111,-8.91111111111111,40.6,-111.58,8766,366
20170126,2.54,553.72,0,-19.2111111111111,-9.48333333333333,40.6,-111.58,8766,366
20170127,0,556.26,0,-20.3555555555556,-4.33333333333333,40.6,-111.58,8766,366
20170128,2.54,556.26,0,-12.9166666666667,0.816666666666666,40.6,-111.58,8766,366
20170129,2.54,558.8,0,-8.91111111111111,7.11111111111111,40.6,-111.58,8766,366
20170130,0,561.34,0,-6.62222222222222,6.53888888888889,40.6,-111.58,8766,366
20170131,0,561.34,0,-4.90555555555556,5.39444444444444,40.6,-111.58,8766,366
20170201,0,561.34,0,-3.18888888888889,5.96666666666667,40.6,-111.58,8766,366
20170202,5.08,561.34,0,-4.90555555555556,0.816666666666666,40.6,-111.58,8766,366
20170203,0,566.42,0,-5.47777777777778,1.96111111111111,40.6,-111.58,8766,366
20170204,NaN,566.42,0,NaN,NaN,40.6,-111.58,8766,366
20170205,NaN,NaN,0,-3.18888888888889,4.25,40.6,-111.58,8766,366
20170206,7.62,579.12,0,-2.61666666666667,0.816666666666666,40.6,-111.58,8766,366
20170207,7.62,586.74,0,-1.47222222222222,3.10555555555556,40.6,-111.58,8766,366
20170208,7.62,589.28,0,-2.61666666666667,5.96666666666667,40.6,-111.58,8766,366
20170209,7.62,594.36,0,1.96111111111111,9.4,40.6,-111.58,8766,366
20170210,25.4,596.9,0,-0.327777777777778,5.96666666666667,40.6,-111.58,8766,366
20170211,17.78,619.76,0,-11.2,-0.327777777777778,40.6,-111.58,8766,366
20170212,0,629.92,0,-11.2,6.53888888888889,40.6,-111.58,8766,366
20170213,0,629.92,0,-10.6277777777778,4.82222222222222,40.6,-111.58,8766,366
20170214,0,629.92,0,-7.76666666666667,5.96666666666667,40.6,-111.58,8766,366
20170215,0,629.92,0,-7.19444444444444,7.68333333333333,40.6,-111.58,8766,366
20170216,0,629.92,0,-4.33333333333333,8.82777777777778,40.6,-111.58,8766,366
20170217,5.08,629.92,0,-3.18888888888889,3.10555555555556,40.6,-111.58,8766,366
20170218,7.62,635,0,-1.47222222222222,0.244444444444443,40.6,-111.58,8766,366
20170219,25.4,642.62,0,-6.05,0.816666666666666,40.6,-111.58,8766,366
20170220,10.16,668.02,0,-5.47777777777778,3.67777777777778,40.6,-111.58,8766,366
20170221,25.4,678.18,0,-5.47777777777778,3.10555555555556,40.6,-111.58,8766,366
20170222,20.32,703.58,0,-9.48333333333333,-2.04444444444444,40.6,-111.58,8766,366
20170223,10.16,723.9,0,-12.9166666666667,-9.48333333333333,40.6,-111.58,8766,366
20170224,0,734.06,0,-19.2111111111111,-7.19444444444444,40.6,-111.58,8766,366
20170225,5.08,734.06,0,-19.2111111111111,-8.33888888888889,40.6,-111.58,8766,366
20170226,7.62,739.14,0,-19.7833333333333,-4.33333333333333,40.6,-111.58,8766,366
20170227,25.4,746.76,0,-16.9222222222222,-6.62222222222222,40.6,-111.58,8766,366
20170228,0,772.16,0,-17.4944444444444,-8.91111111111111,40.6,-111.58,8766,366
20170301,0,772.16,0,-13.4888888888889,-3.76111111111111,40.6,-111.58,8766,366
20170302,0,772.16,0,-14.0611111111111,4.25,40.6,-111.58,8766,366
20170303,0,772.16,0,-9.48333333333333,5.96666666666667,40.6,-111.58,8766,366
20170304,0,772.16,0,0.816666666666666,5.39444444444444,40.6,-111.58,8766,366
20170305,27.94,772.16,0,-11.7722222222222,3.67777777777778,40.6,-111.58,8766,366
20170306,7.62,800.1,0,-13.4888888888889,-8.33888888888889,40.6,-111.58,8766,366
20170307,0,807.72,0,-10.0555555555556,0.816666666666666,40.6,-111.58,8766,366
20170308,0,807.72,0,-2.04444444444444,5.96666666666667,40.6,-111.58,8766,366
20170309,0,807.72,0,-1.47222222222222,8.82777777777778,40.6,-111.58,8766,366
20170310,0,807.72,0,0.244444444444443,8.82777777777778,40.6,-111.58,8766,366
20170311,0,807.72,0,-2.61666666666667,8.25555555555556,40.6,-111.58,8766,366
20170312,0,807.72,0,-2.61666666666667,5.39444444444444,40.6,-111.58,8766,366
20170313,0,807.72,0,-2.61666666666667,8.82777777777778,40.6,-111.58,8766,366
20170314,0,807.72,0,-0.327777777777778,12.8333333333333,40.6,-111.58,8766,366
20170315,0,807.72,0,0.816666666666666,12.8333333333333,40.6,-111.58,8766,366
20170316,0,789.94,0,1.38888888888889,10.5444444444444,40.6,-111.58,8766,366
20170317,0,769.62,0,0.244444444444443,12.8333333333333,40.6,-111.58,8766,366
20170318,0,759.46,0,3.67777777777778,13.9777777777778,40.6,-111.58,8766,366
20170319,0,736.6,0,1.38888888888889,11.1166666666667,40.6,-111.58,8766,366
20170320,0,711.2,0,3.10555555555556,10.5444444444444,40.6,-111.58,8766,366
20170321,2.54,695.96,0,1.38888888888889,9.97222222222222,40.6,-111.58,8766,366
20170322,22.86,680.72,0,-0.327777777777778,7.68333333333333,40.6,-111.58,8766,366
20170323,17.78,680.72,0,-3.76111111111111,0.244444444444443,40.6,-111.58,8766,366
20170324,0,695.96,0,-7.76666666666667,7.68333333333333,40.6,-111.58,8766,366
20170325,7.62,695.96,0,-4.33333333333333,3.67777777777778,40.6,-111.58,8766,366
20170326,0,703.58,0,-9.48333333333333,3.67777777777778,40.6,-111.58,8766,366
20170327,17.78,703.58,0,-2.61666666666667,3.67777777777778,40.6,-111.58,8766,366
20170328,2.54,721.36,0,-7.19444444444444,1.96111111111111,40.6,-111.58,8766,366
20170329,0,723.9,0,-8.33888888888889,5.96666666666667,40.6,-111.58,8766,366
20170330,15.24,723.9,0,-0.327777777777778,5.96666666666667,40.6,-111.58,8766,366
20170331,0,739.14,0,-2.61666666666667,4.82222222222222,40.6,-111.58,8766,366
20170401,0,739.14,0,-5.47777777777778,6.53888888888889,40.6,-111.58,8766,366
20170402,7.62,736.6,0,-2.61666666666667,1.38888888888889,40.6,-111.58,8766,366
20170403,0,741.68,0,-8.91111111111111,2.53333333333333,40.6,-111.58,8766,366
20170404,0,741.68,0,-10.0555555555556,-1.47222222222222,40.6,-111.58,8766,366
