time,prec,swe,empty,tmin,tmax,lat,lon,siteID,data10
20170101,0,71.12,0,-9.48333333333333,2.53333333333333,33.98,-109.5,9125,310
20170102,0,68.58,0,-8.91111111111111,8.25555555555556,33.98,-109.5,9125,310
20170103,2.54,68.58,0,-2.04444444444444,7.11111111111111,33.98,-109.5,9125,310
20170104,2.54,71.12,0,-0.327777777777778,8.82777777777778,33.98,-109.5,9125,310
20170105,5.08,73.66,0,-0.327777777777778,6.53888888888889,33.98,-109.5,9125,310
20170106,5.08,78.74,0,-11.7722222222222,1.38888888888889,33.98,-109.5,9125,310
20170107,7.62,83.82,0,-9.48333333333333,9.97222222222222,33.98,-109.5,9125,310
20170108,0,83.82,0,0.244444444444443,11.6888888888889,33.98,-109.5,9125,310
20170109,2.54,88.9,0,-0.327777777777778,9.97222222222222,33.98,-109.5,9125,310
20170110,0,91.44,0,0.244444444444443,8.82777777777778,33.98,-109.5,9125,310
20170111,0,91.44,0,-0.327777777777778,8.25555555555556,33.98,-109.5,9125,310
20170112,0,91.44,0,0.244444444444443,8.25555555555556,33.98,-109.5,9125,310
20170113,2.54,88.9,0,0.244444444444443,5.96666666666667,33.98,-109.5,9125,310
20170114,17.78,91.44,0,-2.04444444444444,5.39444444444444,33.98,-109.5,9125,310
20170115,0,109.22,0,-3.76111111111111,4.82222222222222,33.98,-109.5,9125,310
20170116,2.54,109.22,0,-2.61666666666667,2.53333333333333,33.98,-109.5,9125,310
20170117,0,111.76,0,-7.19444444444444,4.82222222222222,33.98,-109.5,9125,310
20170118,0,111.76,0,-8.33888888888889,4.82222222222222,33.98,-109.5,9125,310
20170119,0,109.22,0,-8.91111111111111,1.96111111111111,33.98,-109.5,9125,310
20170120,25.4,109.22,0,-4.33333333333333,1.38888888888889,33.98,-109.5,9125,310
20170121,33.02,134.62,0,-8.91111111111111,-3.18888888888889,33.98,-109.5,9125,310
20170122,5.08,160.02,0,-14.6333333333333,5.96666666666667,33.98,-109.5,9125,310
20170123,22.86,165.1,0,-4.33333333333333,3.10555555555556,33.98,-109.5,9125,310
20170124,10.16,187.96,0,-13.4888888888889,-1.47222222222222,33.98,-109.5,9125,310
20170125,5.08,193.04,0,-18.6388888888889,-3.18888888888889,33.98,-109.5,9125,310
20170126,5.08,193.04,0,-19.2111111111111,-0.900000000000001,33.98,-109.5,9125,310
20170127,0,193.04,0,-16.9222222222222,-5.47777777777778,33.98,-109.5,9125,310
20170128,0,193.04,0,-15.7777777777778,3.67777777777778,33.98,-109.5,9125,310
20170129,0,193.04,0,-9.48333333333333,9.4,33.98,-109.5,9125,310
20170130,0,195.58,0,-8.33888888888889,11.6888888888889,33.98,-109.5,9125,310
20170131,0,195.58,0,-8.33888888888889,11.1166666666667,33.98,-109.5,9125,310
20170201,0,195.58,0,-7.19444444444444,12.8333333333333,33.98,-109.5,9125,310
20170202,0,193.04,0,-5.47777777777778,12.8333333333333,33.98,-109.5,9125,310
20170203,0,193.04,0,-5.47777777777778,11.6888888888889,33.98,-109.5,9125,310
20170204,0,193.04,0,-2.61666666666667,13.4055555555556,33.98,-109.5,9125,310
20170205,2.54,190.5,0,-3.18888888888889,12.2611111111111,33.98,-109.5,9125,310
20170206,0,190.5,0,-1.47222222222222,5.96666666666667,33.98,-109.5,9125,310
20170207,0,187.96,0,-3.18888888888889,9.97222222222222,33.98,-109.5,9125,310
20170208,0,180.34,0,-2.61666666666667,9.97222222222222,33.98,-109.5,9125,310
20170209,0,175.26,0,-1.47222222222222,15.6944444444444,33.98,-109.5,9125,310
20170210,0,170.18,0,1.96111111111111,16.2666666666667,33.98,-109.5,9125,310
20170211,0,165.1,0,-0.327777777777778,11.6888888888889,33.98,-109.5,9125,310
20170212,7.62,165.1,0,-0.327777777777778,7.11111111111111,33.98,-109.5,9125,310
20170213,0,172.72,0,-0.900000000000001,3.67777777777778,33.98,-109.5,9125,310
20170214,0,177.8,0,-6.62222222222222,5.96666666666667,33.98,-109.5,9125,310
20170215,5.08,175.26,0,-7.19444444444444,5.96666666666667,33.98,-109.5,9125,310
20170216,0,172.72,0,-8.91111111111111,8.82777777777778,33.98,-109.5,9125,310
20170217,2.54,162.56,0,-4.33333333333333,9.97222222222222,33.98,-109.5,9125,310
20170218,5.08,152.4,0,-2.61666666666667,3.67777777777778,33.98,-109.5,9125,310
20170219,0,149.86,0,-6.05,4.82222222222222,33.98,-109.5,9125,310
20170220,5.08,152.4,0,-8.91111111111111,8.82777777777778,33.98,-109.5,9125,310
20170221,0,152.4,0,-3.18888888888889,12.2611111111111,33.98,-109.5,9125,310
20170222,0,152.4,0,1.96111111111111,12.2611111111111,33.98,-109.5,9125,310
20170223,0,152.4,0,-8.91111111111111,4.82222222222222,33.98,-109.5,9125,310
20170224,0,152.4,0,-10.0555555555556,2.53333333333333,33.98,-109.5,9125,310
20170225,0,132.08,0,-7.19444444444444,4.82222222222222,33.98,-109.5,9125,310
20170226,0,137.16,0,-6.05,3.10555555555556,33.98,-109.5,9125,310
20170227,15.24,144.78,0,-4.33333333333333,7.11111111111111,33.98,-109.5,9125,310
20170228,22.86,160.02,0,-11.7722222222222,1.96111111111111,33.98,-109.5,9125,310
20170301,0,167.64,0,-12.9166666666667,3.67777777777778,33.98,-109.5,9125,310
20170302,2.54,162.56,0,-11.7722222222222,7.68333333333333,33.98,-109.5,9125,310
20170303,5.08,157.48,0,-5.47777777777778,8.82777777777778,33.98,-109.5,9125,310
20170304,0,154.94,0,-2.61666666666667,11.6888888888889,33.98,-109.5,9125,310
20170305,0,154.94,0,-0.327777777777778,8.82777777777778,33.98,-109.5,9125,310
20170306,0,154.94,0,-2.61666666666667,7.11111111111111,33.98,-109.5,9125,310
20170307,0,154.94,0,-6.62222222222222,11.6888888888889,33.98,-109.5,9125,310
20170308,0,154.94,0,-2.61666666666667,13.4055555555556,33.98,-109.5,9125,310
20170309,2.54,154.94,0,-2.61666666666667,14.55,33.98,-109.5,9125,310
20170310,2.54,144.78,0,-1.47222222222222,16.8388888888889,33.98,-109.5,9125,310
20170311,0,137.16,0,-0.900000000000001,14.55,33.98,-109.5,9125,310
20170312,0,129.54,0,-2.04444444444444,13.9777777777778,33.98,-109.5,9125,310
20170313,0,121.92,0,-1.47222222222222,14.55,33.98,-109.5,9125,310
20170314,0,111.76,0,-0.900000000000001,15.6944444444444,33.98,-109.5,9125,310
20170315,0,99.06,0,-3.18888888888889,16.8388888888889,33.98,-109.5,9125,310
20170316,5.08,83.82,0,-2.04444444444444,14.55,33.98,-109.5,9125,310
20170317,5.08,60.96,0,-2.04444444444444,15.6944444444444,33.98,-109.5,9125,310
20170318,2.54,38.1,0,-0.327777777777778,15.6944444444444,33.98,-109.5,9125,310
20170319,0,17.78,0,1.38888888888889,16.8388888888889,33.98,-109.5,9125,310
20170320,0,0,0,-0.327777777777778,16.2666666666667,33.98,-109.5,9125,310
20170321,0,0,0,0.816666666666666,15.1222222222222,33.98,-109.5,9125,310
20170322,0,0,0,0.816666666666666,15.1222222222222,33.98,-109.5,9125,310
20170323,0,0,0,-3.76111111111111,3.67777777777778,33.98,-109.5,9125,310
20170324,0,0,0,-4.90555555555556,8.82777777777778,33.98,-109.5,9125,310
20170325,0,0,0,-3.18888888888889,11.1166666666667,33.98,-109.5,9125,310
20170326,5.08,0,0,-4.33333333333333,9.4,33.98,-109.5,9125,310
20170327,0,0,0,-2.61666666666667,10.5444444444444,33.98,-109.5,9125,310
20170328,10.16,0,0,-6.05,4.25,33.98,-109.5,9125,310
20170329,0,0,0,-3.76111111111111,7.11111111111111,33.98,-109.5,9125,310
20170330,5.08,0,0,-3.18888888888889,12.2611111111111,33.98,-109.5,9125,310
20170331,0,0,0,-11.2,3.67777777777778,33.98,-109.5,9125,310
20170401,5.08,0,0,-10.6277777777778,3.10555555555556,33.98,-109.5,9125,310
20170402,15.24,0,0,-7.19444444444444,8.82777777777778,33.98,-109.5,9125,310
20170403,0,0,0,-2.61666666666667,9.97222222222222,33.98,-109.5,9125,310
20170404,0,0,0,-4.90555555555556,4.82222222222222,33.98,-109.5,9125,310
20170405,7.62,0,0,-7.19444444444444,12.2611111111111,33.98,-109.5,9125,310
20170406,2.54,0,0,-2.04444444444444,16.2666666666667,33.98,-109.5,9125,310
20170407,0,0,0,1.38888888888889,16.2666666666667,33.98,-109.5,9125,310
20170408,0,0,0,0.816666666666666,12.8333333333333,33.98,-109.5,9125,310
20170409,0,0,0,-3.18888888888889,10.5444444444444,33.98,-109.5,9125,310
20170410,0,0,0,-4.90555555555556,13.4055555555556,33.98,-109.5,9125,310
20170411,0,0,0,-2.04444444444444,14.55,33.98,-109.5,9125,310
20170412,2.54,0,0,-1.47222222222222,16.2666666666667,33.98,-109.5,9125,310
20170413,0,0,0,-0.327777777777778,16.2666666666667,33.98,-109.5,9125,310
20170414,0,0,0,1.38888888888889,15.1222222222222,33.98,-109.5,9125,310
20170415,0,0,0,NaN,NaN,33.98,-109.5,9125,310
20170416,0,0,0,NaN,NaN,33.98,-109.5,9125,310
20170417,0,0,0,-2.61666666666667,17.4111111111111,33.98,-109.5,9125,310
