latitude,longitude,elev,site_id,temperature_max,temperature_min,precipitation
37.8400001525879,-111.879997253418,9640,865,-2.61666655540466,-7.76666688919067,0
37.8400001525879,-111.879997253418,9640,865,-5.47777795791626,-7.76666688919067,0
37.8400001525879,-111.879997253418,9640,865,-3.18888878822327,-8.33888912200928,0
37.8400001525879,-111.879997253418,9640,865,-3.18888878822327,-6.05000019073486,2.53999996185303
37.8400001525879,-111.879997253418,9640,865,-1.47222220897675,-16.9222221374512,7.61999988555908
37.8400001525879,-111.879997253418,9640,865,-4.90555572509766,-18.6388893127441,0
37.8400001525879,-111.879997253418,9640,865,-2.61666655540466,-11.7722225189209,0
37.8400001525879,-111.879997253418,9640,865,0.816666662693024,-2.61666655540466,7.61999988555908
37.8400001525879,-111.879997253418,9640,865,0.244444444775581,-5.47777795791626,7.61999988555908
37.8400001525879,-111.879997253418,9640,865,-2.04444456100464,-6.62222242355347,0
37.8400001525879,-111.879997253418,9640,865,-1.47222220897675,-6.05000019073486,2.53999996185303
37.8400001525879,-111.879997253418,9640,865,-3.18888878822327,-5.47777795791626,17.7800006866455
37.8400001525879,-111.879997253418,9640,865,0.244444444775581,-5.47777795791626,7.61999988555908
37.8400001525879,-111.879997253418,9640,865,-0.327777773141861,-4.33333349227905,5.07999992370605
37.8400001525879,-111.879997253418,9640,865,0.816666662693024,-8.91111087799072,0
37.8400001525879,-111.879997253418,9640,865,1.38888883590698,-10.6277780532837,0
37.8400001525879,-111.879997253418,9640,865,1.38888883590698,-9.48333358764648,0
37.8400001525879,-111.879997253418,9640,865,4.8222222328186,-7.76666688919067,0
37.8400001525879,-111.879997253418,9640,865,-3.76111102104187,-7.19444465637207,5.07999992370605
37.8400001525879,-111.879997253418,9640,865,-5.47777795791626,-9.48333358764648,12.6999998092651
37.8400001525879,-111.879997253418,9640,865,-4.90555572509766,-11.7722225189209,10.1599998474121
37.8400001525879,-111.879997253418,9640,865,-4.90555572509766,-11.1999998092651,7.61999988555908
37.8400001525879,-111.879997253418,9640,865,-3.76111102104187,-11.1999998092651,10.1599998474121
37.8400001525879,-111.879997253418,9640,865,-6.62222242355347,-16.3500003814697,0
37.8400001525879,-111.879997253418,9640,865,-8.33888912200928,-19.2111110687256,0
37.8400001525879,-111.879997253418,9640,865,-10.0555553436279,-19.783332824707,0
37.8400001525879,-111.879997253418,9640,865,-3.18888878822327,-19.783332824707,2.53999996185303
37.8400001525879,-111.879997253418,9640,865,1.38888883590698,-10.6277780532837,0
37.8400001525879,-111.879997253418,9640,865,7.68333339691162,-5.47777795791626,0
37.8400001525879,-111.879997253418,9640,865,7.68333339691162,-3.76111102104187,0
37.8400001525879,-111.879997253418,9640,865,7.11111116409302,-1.47222220897675,0
37.8400001525879,-111.879997253418,9640,865,7.11111116409302,-2.61666655540466,0
37.8400001525879,-111.879997253418,9640,865,3.6777777671814,-4.33333349227905,0
37.8400001525879,-111.879997253418,9640,865,3.6777777671814,-4.33333349227905,0
37.8400001525879,-111.879997253418,9640,865,4.8222222328186,-3.18888878822327,0
37.8400001525879,-111.879997253418,9640,865,7.68333339691162,-4.33333349227905,5.07999992370605
37.8400001525879,-111.879997253418,9640,865,-2.04444456100464,-4.33333349227905,0
37.8400001525879,-111.879997253418,9640,865,0.244444444775581,-3.18888878822327,0
37.8400001525879,-111.879997253418,9640,865,6.53888893127441,-1.47222220897675,0
37.8400001525879,-111.879997253418,9640,865,12.2611112594604,0.816666662693024,0
37.8400001525879,-111.879997253418,9640,865,6.53888893127441,-0.899999976158142,0
37.8400001525879,-111.879997253418,9640,865,0.816666662693024,-3.18888878822327,30.4799995422363
37.8400001525879,-111.879997253418,9640,865,1.38888883590698,-2.61666655540466,10.1599998474121
37.8400001525879,-111.879997253418,9640,865,5.96666669845581,-7.19444465637207,0
37.8400001525879,-111.879997253418,9640,865,5.39444446563721,-7.76666688919067,0
37.8400001525879,-111.879997253418,9640,865,8.25555515289307,-6.62222242355347,0
37.8400001525879,-111.879997253418,9640,865,9.97222232818604,-4.90555572509766,0
37.8400001525879,-111.879997253418,9640,865,0.816666662693024,-3.18888878822327,5.07999992370605
37.8400001525879,-111.879997253418,9640,865,-1.47222220897675,-3.76111102104187,43.1800003051758
37.8400001525879,-111.879997253418,9640,865,0.244444444775581,-4.33333349227905,10.1599998474121
