latitude,longitude,elev,site_id,date,temperature_max,temperature_min,precipitation
44.44,-113.32,9150,711,20170101,-4.33333349227905,-15.777777671814,0
44.44,-113.32,9150,711,20170102,-11.7722225189209,-22.6444435119629,0
44.44,-113.32,9150,711,20170103,-9.48333358764648,-15.2055559158325,2.53999996185303
44.44,-113.32,9150,711,20170104,-13.4888887405396,-31.2277774810791,0
44.44,-113.32,9150,711,20170105,-16.9222221374512,-34.0888900756836,0
44.44,-113.32,9150,711,20170106,-10.0555553436279,-26.0777778625488,0
44.44,-113.32,9150,711,20170107,-3.76111102104187,-23.7888889312744,12.6999998092651
44.44,-113.32,9150,711,20170108,0.244444444775581,-5.47777795791626,15.2399997711182
44.44,-113.32,9150,711,20170109,0.816666662693024,-7.76666688919067,20.3199996948242
44.44,-113.32,9150,711,20170110,-2.04444456100464,-8.33888912200928,35.560001373291
44.44,-113.32,9150,711,20170111,-1.47222220897675,-8.91111087799072,17.7800006866455
44.44,-113.32,9150,711,20170112,-7.76666688919067,-20.9277782440186,0
44.44,-113.32,9150,711,20170113,-5.47777795791626,-22.6444435119629,0
44.44,-113.32,9150,711,20170114,-4.33333349227905,-21.5,0
44.44,-113.32,9150,711,20170115,-2.61666655540466,-19.2111110687256,0
44.44,-113.32,9150,711,20170116,-0.899999976158142,-18.0666675567627,0
44.44,-113.32,9150,711,20170117,3.6777777671814,-11.7722225189209,2.53999996185303
44.44,-113.32,9150,711,20170118,5.39444446563721,-8.33888912200928,0
44.44,-113.32,9150,711,20170119,1.38888883590698,-6.05000019073486,5.07999992370605
44.44,-113.32,9150,711,20170120,-3.18888878822327,-16.9222221374512,0
44.44,-113.32,9150,711,20170121,-0.327777773141861,-13.4888887405396,0
44.44,-113.32,9150,711,20170122,-3.18888878822327,-10.0555553436279,0
44.44,-113.32,9150,711,20170123,-1.47222220897675,-13.4888887405396,0
44.44,-113.32,9150,711,20170124,-7.19444465637207,-17.4944438934326,0
44.44,-113.32,9150,711,20170125,-9.48333358764648,-16.9222221374512,2.53999996185303
44.44,-113.32,9150,711,20170126,-8.91111087799072,-20.3555564880371,0
44.44,-113.32,9150,711,20170127,-2.04444456100464,-20.9277782440186,2.53999996185303
44.44,-113.32,9150,711,20170128,1.38888883590698,-6.05000019073486,2.53999996185303
44.44,-113.32,9150,711,20170129,3.10555553436279,-7.19444465637207,0
44.44,-113.32,9150,711,20170130,1.96111106872559,-3.76111102104187,0
44.44,-113.32,9150,711,20170131,-1.47222220897675,-4.33333349227905,7.61999988555908
44.44,-113.32,9150,711,20170201,-3.76111102104187,-19.2111110687256,7.61999988555908
44.44,-113.32,9150,711,20170202,-6.05000019073486,-19.2111110687256,12.6999998092651
44.44,-113.32,9150,711,20170203,2.53333330154419,-15.777777671814,12.6999998092651
44.44,-113.32,9150,711,20170204,-0.327777773141861,-2.61666655540466,27.9400005340576
