latitude,longitude,elev,site_id,date,temperature_max,temperature_min,precipitation
37.33,-105.07,10000,344,20170101,0.244444444775581,-4.90555572509766,0
37.33,-105.07,10000,344,20170102,-1.47222220897675,-3.76111102104187,0
37.33,-105.07,10000,344,20170103,-2.04444456100464,-4.90555572509766,0
37.33,-105.07,10000,344,20170104,0.244444444775581,-2.61666655540466,5.07999992370605
37.33,-105.07,10000,344,20170105,-2.04444456100464,-17.4944438934326,10.1599998474121
37.33,-105.07,10000,344,20170106,-5.47777795791626,-19.783332824707,0
37.33,-105.07,10000,344,20170107,1.38888883590698,-6.62222242355347,0
37.33,-105.07,10000,344,20170108,5.96666669845581,-0.327777773141861,10.1599998474121
37.33,-105.07,10000,344,20170109,5.96666669845581,-2.61666655540466,10.1599998474121
37.33,-105.07,10000,344,20170110,1.96111106872559,-1.47222220897675,2.53999996185303
37.33,-105.07,10000,344,20170111,1.38888883590698,-2.61666655540466,7.61999988555908
37.33,-105.07,10000,344,20170112,-0.899999976158142,-3.18888878822327,12.6999998092651
37.33,-105.07,10000,344,20170113,3.10555553436279,-2.61666655540466,0
37.33,-105.07,10000,344,20170114,0.244444444775581,-6.05000019073486,0
37.33,-105.07,10000,344,20170115,-2.04444456100464,-10.0555553436279,0
37.33,-105.07,10000,344,20170116,-4.90555572509766,-11.1999998092651,0
37.33,-105.07,10000,344,20170117,0.816666662693024,-9.48333358764648,0
37.33,-105.07,10000,344,20170118,3.6777777671814,-3.18888878822327,0
37.33,-105.07,10000,344,20170119,0.244444444775581,-4.33333349227905,12.6999998092651
37.33,-105.07,10000,344,20170120,-0.899999976158142,-5.47777795791626,12.6999998092651
37.33,-105.07,10000,344,20170121,-3.18888878822327,-7.19444465637207,15.2399997711182
37.33,-105.07,10000,344,20170122,0.244444444775581,-5.47777795791626,0
37.33,-105.07,10000,344,20170123,-0.327777773141861,-7.19444465637207,20.3199996948242
37.33,-105.07,10000,344,20170124,-6.05000019073486,-11.1999998092651,0
37.33,-105.07,10000,344,20170125,-6.05000019073486,-12.3444442749023,2.53999996185303
37.33,-105.07,10000,344,20170126,-6.62222242355347,-12.3444442749023,0
37.33,-105.07,10000,344,20170127,-5.47777795791626,-13.4888887405396,0
