latitude,longitude,elev,site_id,temperature_max,temperature_min,precipitation
45.560001373291,-118.449996948242,3800,470,-2.61666655540466,-9.48333358764648,5.07999992370605
45.560001373291,-118.449996948242,3800,470,-5.47777795791626,-9.48333358764648,2.53999996185303
45.560001373291,-118.449996948242,3800,470,-8.91111087799072,-12.3444442749023,0
45.560001373291,-118.449996948242,3800,470,-11.1999998092651,-19.2111110687256,0
45.560001373291,-118.449996948242,3800,470,-5.47777795791626,-19.2111110687256,2.53999996185303
45.560001373291,-118.449996948242,3800,470,-7.19444465637207,-14.6333332061768,0
45.560001373291,-118.449996948242,3800,470,-3.76111102104187,-12.3444442749023,0
45.560001373291,-118.449996948242,3800,470,1.38888883590698,-3.76111102104187,5.07999992370605
45.560001373291,-118.449996948242,3800,470,1.96111106872559,-2.61666655540466,7.61999988555908
45.560001373291,-118.449996948242,3800,470,0.816666662693024,-9.48333358764648,7.61999988555908
45.560001373291,-118.449996948242,3800,470,-6.62222242355347,-13.4888887405396,0
45.560001373291,-118.449996948242,3800,470,-3.18888878822327,-12.9166669845581,2.53999996185303
45.560001373291,-118.449996948242,3800,470,-0.327777773141861,-12.9166669845581,0
45.560001373291,-118.449996948242,3800,470,-3.18888878822327,-10.6277780532837,0
45.560001373291,-118.449996948242,3800,470,-0.899999976158142,-10.6277780532837,0
45.560001373291,-118.449996948242,3800,470,-0.327777773141861,-11.7722225189209,2.53999996185303
45.560001373291,-118.449996948242,3800,470,-0.327777773141861,-7.19444465637207,7.61999988555908
45.560001373291,-118.449996948242,3800,470,-0.899999976158142,-3.76111102104187,2.53999996185303
45.560001373291,-118.449996948242,3800,470,4.25,-1.47222220897675,10.1599998474121
45.560001373291,-118.449996948242,3800,470,2.53333330154419,-1.47222220897675,2.53999996185303
45.560001373291,-118.449996948242,3800,470,4.8222222328186,-0.899999976158142,0
45.560001373291,-118.449996948242,3800,470,1.38888883590698,-4.33333349227905,2.53999996185303
45.560001373291,-118.449996948242,3800,470,-0.327777773141861,-4.90555572509766,0
45.560001373291,-118.449996948242,3800,470,-0.899999976158142,-5.47777795791626,0
45.560001373291,-118.449996948242,3800,470,0.816666662693024,-3.18888878822327,2.53999996185303
45.560001373291,-118.449996948242,3800,470,0.816666662693024,-4.90555572509766,0
45.560001373291,-118.449996948242,3800,470,2.53333330154419,-7.19444465637207,2.53999996185303
45.560001373291,-118.449996948242,3800,470,0.244444444775581,-7.19444465637207,2.53999996185303
45.560001373291,-118.449996948242,3800,470,0.816666662693024,-6.62222242355347,2.53999996185303
45.560001373291,-118.449996948242,3800,470,1.38888883590698,-3.18888878822327,2.53999996185303
45.560001373291,-118.449996948242,3800,470,-2.61666655540466,-7.19444465637207,7.61999988555908
45.560001373291,-118.449996948242,3800,470,-6.62222242355347,-11.7722225189209,2.53999996185303
45.560001373291,-118.449996948242,3800,470,-3.18888878822327,-9.48333358764648,2.53999996185303
45.560001373291,-118.449996948242,3800,470,1.38888883590698,-4.90555572509766,5.07999992370605
45.560001373291,-118.449996948242,3800,470,5.96666669845581,1.38888883590698,2.53999996185303
45.560001373291,-118.449996948242,3800,470,8.25555515289307,3.6777777671814,0
45.560001373291,-118.449996948242,3800,470,6.53888893127441,-3.18888878822327,7.61999988555908
45.560001373291,-118.449996948242,3800,470,0.816666662693024,-7.76666688919067,5.07999992370605
45.560001373291,-118.449996948242,3800,470,3.6777777671814,-3.18888878822327,7.61999988555908
45.560001373291,-118.449996948242,3800,470,10.5444440841675,3.6777777671814,0
45.560001373291,-118.449996948242,3800,470,5.96666669845581,-0.327777773141861,0
45.560001373291,-118.449996948242,3800,470,2.53333330154419,-3.18888878822327,0
45.560001373291,-118.449996948242,3800,470,7.11111116409302,-3.18888878822327,0
45.560001373291,-118.449996948242,3800,470,7.11111116409302,-1.47222220897675,0
45.560001373291,-118.449996948242,3800,470,9.97222232818604,-0.899999976158142,0
45.560001373291,-118.449996948242,3800,470,4.25,1.38888883590698,22.8600006103516
45.560001373291,-118.449996948242,3800,470,7.68333339691162,1.38888883590698,7.61999988555908
45.560001373291,-118.449996948242,3800,470,7.11111116409302,0.244444444775581,0
45.560001373291,-118.449996948242,3800,470,3.6777777671814,0.244444444775581,5.07999992370605
45.560001373291,-118.449996948242,3800,470,5.39444446563721,-0.327777773141861,2.53999996185303
45.560001373291,-118.449996948242,3800,470,10.5444440841675,0.816666662693024,0
45.560001373291,-118.449996948242,3800,470,4.25,-0.899999976158142,17.7800006866455
45.560001373291,-118.449996948242,3800,470,1.96111106872559,-3.76111102104187,0
45.560001373291,-118.449996948242,3800,470,-0.327777773141861,-7.19444465637207,0
45.560001373291,-118.449996948242,3800,470,2.53333330154419,-6.05000019073486,0
45.560001373291,-118.449996948242,3800,470,0.244444444775581,-8.91111087799072,2.53999996185303
45.560001373291,-118.449996948242,3800,470,-0.327777773141861,-3.76111102104187,20.3199996948242
45.560001373291,-118.449996948242,3800,470,0.816666662693024,-3.76111102104187,10.1599998474121
45.560001373291,-118.449996948242,3800,470,0.816666662693024,-3.76111102104187,12.6999998092651
45.560001373291,-118.449996948242,3800,470,3.6777777671814,-1.47222220897675,0
45.560001373291,-118.449996948242,3800,470,8.82777786254883,-0.899999976158142,0
45.560001373291,-118.449996948242,3800,470,9.39999961853027,-1.47222220897675,0
45.560001373291,-118.449996948242,3800,470,4.8222222328186,-1.47222220897675,20.3199996948242
45.560001373291,-118.449996948242,3800,470,3.6777777671814,-4.90555572509766,0
45.560001373291,-118.449996948242,3800,470,0.816666662693024,-4.90555572509766,0
45.560001373291,-118.449996948242,3800,470,4.8222222328186,-3.18888878822327,15.2399997711182
45.560001373291,-118.449996948242,3800,470,4.25,0.244444444775581,20.3199996948242
45.560001373291,-118.449996948242,3800,470,7.68333339691162,3.10555553436279,12.6999998092651
45.560001373291,-118.449996948242,3800,470,11.1166667938232,1.96111106872559,0
45.560001373291,-118.449996948242,3800,470,8.82777786254883,2.53333330154419,0
45.560001373291,-118.449996948242,3800,470,8.82777786254883,0.816666662693024,0
45.560001373291,-118.449996948242,3800,470,11.6888885498047,4.25,5.07999992370605
45.560001373291,-118.449996948242,3800,470,13.4055557250977,5.96666669845581,5.07999992370605
45.560001373291,-118.449996948242,3800,470,11.6888885498047,4.25,20.3199996948242
45.560001373291,-118.449996948242,3800,470,7.68333339691162,-0.327777773141861,5.07999992370605
45.560001373291,-118.449996948242,3800,470,11.6888885498047,-0.327777773141861,5.07999992370605
45.560001373291,-118.449996948242,3800,470,12.2611112594604,0.816666662693024,5.07999992370605
45.560001373291,-118.449996948242,3800,470,5.96666669845581,-0.327777773141861,0
45.560001373291,-118.449996948242,3800,470,8.82777786254883,0.244444444775581,0
45.560001373291,-118.449996948242,3800,470,12.8333330154419,1.38888883590698,2.53999996185303
45.560001373291,-118.449996948242,3800,470,8.25555515289307,-0.327777773141861,5.07999992370605
45.560001373291,-118.449996948242,3800,470,8.25555515289307,-1.47222220897675,2.53999996185303
45.560001373291,-118.449996948242,3800,470,5.39444446563721,0.816666662693024,15.2399997711182
45.560001373291,-118.449996948242,3800,470,7.68333339691162,0.816666662693024,2.53999996185303
45.560001373291,-118.449996948242,3800,470,7.11111116409302,0.816666662693024,12.6999998092651
45.560001373291,-118.449996948242,3800,470,6.53888893127441,0.816666662693024,5.07999992370605
45.560001373291,-118.449996948242,3800,470,7.11111116409302,0.816666662693024,2.53999996185303
45.560001373291,-118.449996948242,3800,470,8.25555515289307,3.10555553436279,22.8600006103516
45.560001373291,-118.449996948242,3800,470,5.39444446563721,-0.327777773141861,2.53999996185303
45.560001373291,-118.449996948242,3800,470,8.25555515289307,-1.47222220897675,0
45.560001373291,-118.449996948242,3800,470,12.2611112594604,0.244444444775581,2.53999996185303
45.560001373291,-118.449996948242,3800,470,6.53888893127441,0.244444444775581,0
45.560001373291,-118.449996948242,3800,470,5.96666669845581,-2.04444456100464,0
45.560001373291,-118.449996948242,3800,470,11.1166667938232,-2.04444456100464,0
45.560001373291,-118.449996948242,3800,470,15.1222219467163,4.8222222328186,2.53999996185303
45.560001373291,-118.449996948242,3800,470,11.1166667938232,5.96666669845581,0
45.560001373291,-118.449996948242,3800,470,12.2611112594604,0.816666662693024,0
45.560001373291,-118.449996948242,3800,470,5.39444446563721,-1.47222220897675,10.1599998474121
45.560001373291,-118.449996948242,3800,470,6.53888893127441,-2.61666655540466,0
45.560001373291,-118.449996948242,3800,470,7.68333339691162,-0.899999976158142,5.07999992370605
45.560001373291,-118.449996948242,3800,470,9.39999961853027,-2.04444456100464,2.53999996185303
45.560001373291,-118.449996948242,3800,470,9.97222232818604,5.39444446563721,7.61999988555908
45.560001373291,-118.449996948242,3800,470,7.68333339691162,0.244444444775581,7.61999988555908
45.560001373291,-118.449996948242,3800,470,4.8222222328186,-0.899999976158142,2.53999996185303
45.560001373291,-118.449996948242,3800,470,7.68333339691162,-1.47222220897675,0
45.560001373291,-118.449996948242,3800,470,12.2611112594604,1.96111106872559,2.53999996185303
45.560001373291,-118.449996948242,3800,470,12.2611112594604,2.53333330154419,0
45.560001373291,-118.449996948242,3800,470,9.97222232818604,2.53333330154419,15.2399997711182
45.560001373291,-118.449996948242,3800,470,12.8333330154419,1.38888883590698,2.53999996185303
45.560001373291,-118.449996948242,3800,470,8.82777786254883,0.816666662693024,2.53999996185303
45.560001373291,-118.449996948242,3800,470,12.2611112594604,0.244444444775581,0
45.560001373291,-118.449996948242,3800,470,13.9777774810791,5.39444446563721,0
45.560001373291,-118.449996948242,3800,470,10.5444440841675,1.38888883590698,7.61999988555908
45.560001373291,-118.449996948242,3800,470,7.68333339691162,0.816666662693024,30.4799995422363
45.560001373291,-118.449996948242,3800,470,9.97222232818604,0.816666662693024,7.61999988555908
45.560001373291,-118.449996948242,3800,470,4.8222222328186,1.38888883590698,15.2399997711182
45.560001373291,-118.449996948242,3800,470,5.96666669845581,-0.327777773141861,2.53999996185303
45.560001373291,-118.449996948242,3800,470,8.25555515289307,-0.899999976158142,0
45.560001373291,-118.449996948242,3800,470,12.2611112594604,-0.327777773141861,0
45.560001373291,-118.449996948242,3800,470,11.1166667938232,1.96111106872559,0
45.560001373291,-118.449996948242,3800,470,7.11111116409302,-0.327777773141861,0
45.560001373291,-118.449996948242,3800,470,12.2611112594604,3.6777777671814,2.53999996185303
45.560001373291,-118.449996948242,3800,470,20.2722225189209,6.53888893127441,0
45.560001373291,-118.449996948242,3800,470,24.2777786254883,11.6888885498047,0
45.560001373291,-118.449996948242,3800,470,17.411111831665,3.10555553436279,0
45.560001373291,-118.449996948242,3800,470,7.11111116409302,0.244444444775581,2.53999996185303
45.560001373291,-118.449996948242,3800,470,10.5444440841675,-0.899999976158142,0
45.560001373291,-118.449996948242,3800,470,14.5500001907349,1.96111106872559,2.53999996185303
45.560001373291,-118.449996948242,3800,470,17.411111831665,3.6777777671814,0
45.560001373291,-118.449996948242,3800,470,21.4166660308838,6.53888893127441,0
45.560001373291,-118.449996948242,3800,470,18.5555553436279,3.6777777671814,0
45.560001373291,-118.449996948242,3800,470,6.53888893127441,0.244444444775581,2.53999996185303
45.560001373291,-118.449996948242,3800,470,6.53888893127441,0.244444444775581,5.07999992370605
45.560001373291,-118.449996948242,3800,470,9.97222232818604,-0.899999976158142,0
45.560001373291,-118.449996948242,3800,470,12.8333330154419,-0.899999976158142,2.53999996185303
45.560001373291,-118.449996948242,3800,470,9.97222232818604,0.244444444775581,17.7800006866455
