latitude,longitude,elev,site_id,date,temperature_max,temperature_min,precipitation
42.27,-110.81,8180,554,20170101,-3.70000004768372,-7.69999980926514,0
42.27,-110.81,8180,554,20170102,-5.90000009536743,-8.19999980926514,2.5
42.27,-110.81,8180,554,20170103,-6.40000009536743,-9.19999980926514,2.5
42.27,-110.81,8180,554,20170104,-3.90000009536743,-8.60000038146973,7.59999990463257
42.27,-110.81,8180,554,20170105,-2.5,-10.1999998092651,15.1999998092651
42.27,-110.81,8180,554,20170106,-7.30000019073486,-20.2000007629395,7.59999990463257
42.27,-110.81,8180,554,20170107,-0.600000023841858,-15.8999996185303,5.09999990463257
42.27,-110.81,8180,554,20170108,2.59999990463257,-5.09999990463257,0
42.27,-110.81,8180,554,20170109,0.300000011920929,-5.09999990463257,27.8999996185303
42.27,-110.81,8180,554,20170110,-4.19999980926514,-8.19999980926514,2.5
42.27,-110.81,8180,554,20170111,-4.59999990463257,-6.90000009536743,12.6999998092651
42.27,-110.81,8180,554,20170112,-3.79999995231628,-7.19999980926514,7.59999990463257
42.27,-110.81,8180,554,20170113,-0.800000011920929,-5.5,12.6999998092651
42.27,-110.81,8180,554,20170114,1.29999995231628,-5.90000009536743,12.6999998092651
42.27,-110.81,8180,554,20170115,2.90000009536743,-5,2.5
42.27,-110.81,8180,554,20170116,-1.29999995231628,-6.5,5.09999990463257
42.27,-110.81,8180,554,20170117,0,-11.6999998092651,2.5
42.27,-110.81,8180,554,20170118,2,-12.1000003814697,0
42.27,-110.81,8180,554,20170119,3.79999995231628,-9.60000038146973,2.5
42.27,-110.81,8180,554,20170120,-6.90000009536743,-11,5.09999990463257
42.27,-110.81,8180,554,20170121,-4.80000019073486,-13,12.6999998092651
42.27,-110.81,8180,554,20170122,-4.5,-17.2000007629395,7.59999990463257
42.27,-110.81,8180,554,20170123,-4.90000009536743,-9.39999961853027,20.2999992370605
42.27,-110.81,8180,554,20170124,-7.5,-17.8999996185303,7.59999990463257
42.27,-110.81,8180,554,20170125,-9.5,-22.1000003814697,0
42.27,-110.81,8180,554,20170126,-10.3000001907349,-24.2000007629395,0
42.27,-110.81,8180,554,20170127,-8.30000019073486,-25.2000007629395,2.5
42.27,-110.81,8180,554,20170128,-1.29999995231628,-12.8999996185303,0
42.27,-110.81,8180,554,20170129,2.90000009536743,-12.6999998092651,0
42.27,-110.81,8180,554,20170130,7.19999980926514,-10.3000001907349,0
42.27,-110.81,8180,554,20170131,4.40000009536743,-4.40000009536743,0
42.27,-110.81,8180,554,20170201,6,-6.90000009536743,0
42.27,-110.81,8180,554,20170202,-0.100000001490116,-6.5,0
42.27,-110.81,8180,554,20170203,-0.200000002980232,-9.19999980926514,0
42.27,-110.81,8180,554,20170204,0.600000023841858,-5.09999990463257,0
42.27,-110.81,8180,554,20170205,3.90000009536743,-7.09999990463257,2.5
42.27,-110.81,8180,554,20170206,-1.79999995231628,-5.80000019073486,0
42.27,-110.81,8180,554,20170207,1,-4.90000009536743,0
42.27,-110.81,8180,554,20170208,3.5,-2.70000004768372,0
42.27,-110.81,8180,554,20170209,7.09999990463257,-1.60000002384186,0
42.27,-110.81,8180,554,20170210,7.19999980926514,1.79999995231628,0
42.27,-110.81,8180,554,20170211,3,-0.899999976158142,0
42.27,-110.81,8180,554,20170212,1.5,-3.40000009536743,5.09999990463257
42.27,-110.81,8180,554,20170213,-0.800000011920929,-7.5,10.1999998092651
42.27,-110.81,8180,554,20170214,1,-12.6000003814697,2.5
42.27,-110.81,8180,554,20170215,6.80000019073486,-12.3000001907349,5.09999990463257
42.27,-110.81,8180,554,20170216,9.5,-8.5,0
42.27,-110.81,8180,554,20170217,4.80000019073486,-8.80000019073486,0
42.27,-110.81,8180,554,20170218,3.40000009536743,-7.19999980926514,0
42.27,-110.81,8180,554,20170219,-1.29999995231628,-7,2.5
42.27,-110.81,8180,554,20170220,4.19999980926514,-11.3000001907349,5.09999990463257
42.27,-110.81,8180,554,20170221,6.5,-5.5,2.5
42.27,-110.81,8180,554,20170222,1.20000004768372,-4,0
42.27,-110.81,8180,554,20170223,-4,-19.7000007629395,2.5
42.27,-110.81,8180,554,20170224,-8.69999980926514,-20.7999992370605,2.5
42.27,-110.81,8180,554,20170225,-7.90000009536743,-20.7999992370605,0
42.27,-110.81,8180,554,20170226,-6.40000009536743,-16.6000003814697,2.5
42.27,-110.81,8180,554,20170227,-4.90000009536743,-10,7.59999990463257
42.27,-110.81,8180,554,20170228,-4.69999980926514,-18.7000007629395,17.7999992370605
42.27,-110.81,8180,554,20170301,0.5,-23.2000007629395,5.09999990463257
42.27,-110.81,8180,554,20170302,2.20000004768372,-16.3999996185303,2.5
42.27,-110.81,8180,554,20170303,3.70000004768372,-8.30000019073486,0
42.27,-110.81,8180,554,20170304,2.70000004768372,-6.40000009536743,0
42.27,-110.81,8180,554,20170305,0.899999976158142,-5.19999980926514,5.09999990463257
42.27,-110.81,8180,554,20170306,-5.19999980926514,-15.1000003814697,5.09999990463257
42.27,-110.81,8180,554,20170307,1.60000002384186,-16.5,5.09999990463257
42.27,-110.81,8180,554,20170308,6,-7.09999990463257,2.5
42.27,-110.81,8180,554,20170309,8.39999961853027,-6,0
42.27,-110.81,8180,554,20170310,8.30000019073486,-4.19999980926514,0
42.27,-110.81,8180,554,20170311,7.90000009536743,-2.29999995231628,0
42.27,-110.81,8180,554,20170312,5.09999990463257,-4.80000019073486,0
42.27,-110.81,8180,554,20170313,6.40000009536743,-7.40000009536743,0
42.27,-110.81,8180,554,20170314,10.1999998092651,-3.79999995231628,0
42.27,-110.81,8180,554,20170315,10.3999996185303,-4.09999990463257,0
42.27,-110.81,8180,554,20170316,9.10000038146973,-1.29999995231628,0
42.27,-110.81,8180,554,20170317,10.6000003814697,-2.40000009536743,0
42.27,-110.81,8180,554,20170318,10,-0.600000023841858,0
42.27,-110.81,8180,554,20170319,10.6000003814697,0.400000005960464,0
42.27,-110.81,8180,554,20170320,9.39999961853027,-0.600000023841858,0
42.27,-110.81,8180,554,20170321,8.19999980926514,-0.600000023841858,0
42.27,-110.81,8180,554,20170322,5.90000009536743,2.40000009536743,0
42.27,-110.81,8180,554,20170323,2.5,-4.69999980926514,10.1999998092651
42.27,-110.81,8180,554,20170324,4,-7,5.09999990463257
42.27,-110.81,8180,554,20170325,7.5,-6.09999990463257,0
42.27,-110.81,8180,554,20170326,5.19999980926514,-4.19999980926514,5.09999990463257
42.27,-110.81,8180,554,20170327,2.90000009536743,-6,2.5
42.27,-110.81,8180,554,20170328,2.20000004768372,-8.60000038146973,7.59999990463257
42.27,-110.81,8180,554,20170329,3,-7.90000009536743,0
42.27,-110.81,8180,554,20170330,6.09999990463257,-7.80000019073486,0
42.27,-110.81,8180,554,20170331,2.09999990463257,-7.30000019073486,0
42.27,-110.81,8180,554,20170401,3.20000004768372,-6.59999990463257,7.59999990463257
42.27,-110.81,8180,554,20170402,5.30000019073486,-7.90000009536743,0
42.27,-110.81,8180,554,20170403,0.400000005960464,-6.80000019073486,2.5
42.27,-110.81,8180,554,20170404,-1.89999997615814,-14.1999998092651,15.1999998092651
42.27,-110.81,8180,554,20170405,4.30000019073486,-16.6000003814697,5.09999990463257
42.27,-110.81,8180,554,20170406,7.90000009536743,-7.90000009536743,0
42.27,-110.81,8180,554,20170407,8.60000038146973,1.29999995231628,0
42.27,-110.81,8180,554,20170408,5.69999980926514,-0.699999988079071,0
42.27,-110.81,8180,554,20170409,2.5,-10.8000001907349,0
42.27,-110.81,8180,554,20170410,4,-12.6999998092651,0
42.27,-110.81,8180,554,20170411,6.40000009536743,-3.79999995231628,0
42.27,-110.81,8180,554,20170412,11.8999996185303,-0.300000011920929,0
42.27,-110.81,8180,554,20170413,10.3999996185303,-1.20000004768372,0
42.27,-110.81,8180,554,20170414,8.19999980926514,1.29999995231628,0
42.27,-110.81,8180,554,20170415,8.30000019073486,-1.5,0
42.27,-110.81,8180,554,20170416,10,-2.29999995231628,0
42.27,-110.81,8180,554,20170417,9,-1.10000002384186,0
42.27,-110.81,8180,554,20170418,10.1000003814697,3,0
42.27,-110.81,8180,554,20170419,9,-2.90000009536743,0
42.27,-110.81,8180,554,20170420,6.80000019073486,-4.5,0
42.27,-110.81,8180,554,20170421,7.40000009536743,-7.40000009536743,0
42.27,-110.81,8180,554,20170422,8.10000038146973,-8.89999961853027,0
42.27,-110.81,8180,554,20170423,8.19999980926514,0.200000002980232,0
42.27,-110.81,8180,554,20170424,6.19999980926514,0,0
42.27,-110.81,8180,554,20170425,2.40000009536743,-5.90000009536743,2.5
42.27,-110.81,8180,554,20170426,4.5,-8.30000019073486,0
42.27,-110.81,8180,554,20170427,3.70000004768372,-10.3999996185303,2.5
42.27,-110.81,8180,554,20170428,-2.20000004768372,-12.1000003814697,2.5
42.27,-110.81,8180,554,20170429,-2.70000004768372,-8.80000019073486,5.09999990463257
42.27,-110.81,8180,554,20170430,3.40000009536743,-10.5,5.09999990463257
42.27,-110.81,8180,554,20170501,6.69999980926514,-4.59999990463257,0
42.27,-110.81,8180,554,20170502,8.60000038146973,-3.29999995231628,0
42.27,-110.81,8180,554,20170503,7.30000019073486,-5.09999990463257,0
42.27,-110.81,8180,554,20170504,14,-4.09999990463257,2.5
42.27,-110.81,8180,554,20170505,15.6000003814697,0.400000005960464,0
42.27,-110.81,8180,554,20170506,12.8000001907349,2.09999990463257,0
42.27,-110.81,8180,554,20170507,10.6999998092651,3.70000004768372,2.5
42.27,-110.81,8180,554,20170508,10.8999996185303,0.200000002980232,0
42.27,-110.81,8180,554,20170509,7.59999990463257,-5.19999980926514,0
42.27,-110.81,8180,554,20170510,7.5,-6.59999990463257,10.1999998092651
42.27,-110.81,8180,554,20170511,11,-1.60000002384186,0
42.27,-110.81,8180,554,20170512,10.5,-0.899999976158142,2.5
42.27,-110.81,8180,554,20170513,10.8000001907349,4.30000019073486,0
42.27,-110.81,8180,554,20170514,9.89999961853027,3.20000004768372,0
42.27,-110.81,8180,554,20170515,9.19999980926514,2.29999995231628,0
42.27,-110.81,8180,554,20170516,5.69999980926514,-3.20000004768372,0
42.27,-110.81,8180,554,20170517,0.5,-3.40000009536743,15.1999998092651
42.27,-110.81,8180,554,20170518,-1.29999995231628,-12.5,17.7999992370605
42.27,-110.81,8180,554,20170519,3.70000004768372,-13,5.09999990463257
42.27,-110.81,8180,554,20170520,8.39999961853027,-10,0
42.27,-110.81,8180,554,20170521,11.1999998092651,-5.59999990463257,0
42.27,-110.81,8180,554,20170522,10.3999996185303,-3.5,2.5
42.27,-110.81,8180,554,20170523,8.10000038146973,-3.70000004768372,0
42.27,-110.81,8180,554,20170524,14.1999998092651,0,0
42.27,-110.81,8180,554,20170525,10.8999996185303,1,0
42.27,-110.81,8180,554,20170526,9.89999961853027,3,0
42.27,-110.81,8180,554,20170527,9.10000038146973,-2.59999990463257,0
42.27,-110.81,8180,554,20170528,10.5,-4.59999990463257,0
42.27,-110.81,8180,554,20170529,12.3000001907349,-0.899999976158142,0
42.27,-110.81,8180,554,20170530,12.8999996185303,0.100000001490116,0
42.27,-110.81,8180,554,20170531,12.1000003814697,2.70000004768372,0
42.27,-110.81,8180,554,20170601,12.1999998092651,0.600000023841858,0
42.27,-110.81,8180,554,20170602,12.1999998092651,1.20000004768372,0
42.27,-110.81,8180,554,20170603,15.8000001907349,0.600000023841858,0
42.27,-110.81,8180,554,20170604,16.8999996185303,2.29999995231628,0
42.27,-110.81,8180,554,20170605,16,5.19999980926514,0
42.27,-110.81,8180,554,20170606,15.3000001907349,3.29999995231628,0
42.27,-110.81,8180,554,20170607,16,3,0
42.27,-110.81,8180,554,20170608,16.7999992370605,4.40000009536743,0
42.27,-110.81,8180,554,20170609,16.3999996185303,4.80000019073486,0
42.27,-110.81,8180,554,20170610,16.2999992370605,8.69999980926514,0
42.27,-110.81,8180,554,20170611,14.8000001907349,6.40000009536743,0
42.27,-110.81,8180,554,20170612,14,5.30000019073486,0
42.27,-110.81,8180,554,20170613,10,1.39999997615814,0
42.27,-110.81,8180,554,20170614,15,0.699999988079071,0
42.27,-110.81,8180,554,20170615,18,3.40000009536743,0
42.27,-110.81,8180,554,20170616,19.7000007629395,6.5,0
42.27,-110.81,8180,554,20170617,20.3999996185303,5.69999980926514,0
42.27,-110.81,8180,554,20170618,20.6000003814697,5.69999980926514,0
42.27,-110.81,8180,554,20170619,21.3999996185303,5.40000009536743,0
42.27,-110.81,8180,554,20170620,22.2000007629395,7.80000019073486,0
42.27,-110.81,8180,554,20170621,20.7999992370605,8.10000038146973,0
42.27,-110.81,8180,554,20170622,20.6000003814697,7.80000019073486,0
42.27,-110.81,8180,554,20170623,20.2999992370605,5.59999990463257,0
42.27,-110.81,8180,554,20170624,19.3999996185303,5,0
42.27,-110.81,8180,554,20170625,19.2000007629395,2.79999995231628,0
42.27,-110.81,8180,554,20170626,18,3.90000009536743,0
42.27,-110.81,8180,554,20170627,17.3999996185303,7.59999990463257,0
42.27,-110.81,8180,554,20170628,17.2999992370605,8.60000038146973,0
42.27,-110.81,8180,554,20170629,17.7999992370605,6.5,0
42.27,-110.81,8180,554,20170630,17.2000007629395,3.70000004768372,0
42.27,-110.81,8180,554,20170701,17.8999996185303,3,0
42.27,-110.81,8180,554,20170702,17.3999996185303,2.90000009536743,0
42.27,-110.81,8180,554,20170703,16.7000007629395,3.09999990463257,0
42.27,-110.81,8180,554,20170704,20.2000007629395,6.09999990463257,0
42.27,-110.81,8180,554,20170705,20.1000003814697,5.90000009536743,0
42.27,-110.81,8180,554,20170706,19,6.59999990463257,0
42.27,-110.81,8180,554,20170707,20,5.69999980926514,0
42.27,-110.81,8180,554,20170708,17.8999996185303,5.19999980926514,0
42.27,-110.81,8180,554,20170709,21.3999996185303,8.19999980926514,0
42.27,-110.81,8180,554,20170710,20.7999992370605,6.59999990463257,0
42.27,-110.81,8180,554,20170711,16.5,7.19999980926514,0
42.27,-110.81,8180,554,20170712,16.5,5.80000019073486,0
42.27,-110.81,8180,554,20170713,15.5,6.09999990463257,0
42.27,-110.81,8180,554,20170714,15.6999998092651,6.59999990463257,0
42.27,-110.81,8180,554,20170715,16.7000007629395,4.80000019073486,0
42.27,-110.81,8180,554,20170716,16.7000007629395,4.30000019073486,5.09999990463257
42.27,-110.81,8180,554,20170717,17.5,5.90000009536743,2.5
