latitude,longitude,elev,site_id,date,temperature_max,temperature_min,precipitation
43.93,-115.67,6100,637,20170101,-2.09999990463257,-6.69999980926514,0
43.93,-115.67,6100,637,20170102,-4.5,-11.8000001907349,7.59999990463257
43.93,-115.67,6100,637,20170103,-7.80000019073486,-12.6000003814697,7.59999990463257
43.93,-115.67,6100,637,20170104,-3.29999995231628,-20.3999996185303,25.3999996185303
43.93,-115.67,6100,637,20170105,-15.1999998092651,-30.2999992370605,0
43.93,-115.67,6100,637,20170106,-13.3000001907349,-31.5,5.09999990463257
43.93,-115.67,6100,637,20170107,-6.19999980926514,-16.2000007629395,5.09999990463257
43.93,-115.67,6100,637,20170108,1,-6.5,10.1999998092651
43.93,-115.67,6100,637,20170109,1.20000004768372,-6.59999990463257,35.5999984741211
43.93,-115.67,6100,637,20170110,-4.09999990463257,-9.10000038146973,10.1999998092651
43.93,-115.67,6100,637,20170111,-3.20000004768372,-6.59999990463257,35.5999984741211
43.93,-115.67,6100,637,20170112,-3.29999995231628,-7,12.6999998092651
43.93,-115.67,6100,637,20170113,-0.899999976158142,-4.59999990463257,2.5
43.93,-115.67,6100,637,20170114,1.60000002384186,-11.6999998092651,0
43.93,-115.67,6100,637,20170115,1.60000002384186,-11.8999996185303,0
43.93,-115.67,6100,637,20170116,-3.5,-15.1000003814697,0
43.93,-115.67,6100,637,20170117,1.5,-16,0
43.93,-115.67,6100,637,20170118,3.59999990463257,-10.1999998092651,2.5
43.93,-115.67,6100,637,20170119,2,-5.19999980926514,0
43.93,-115.67,6100,637,20170120,-3.20000004768372,-8.89999961853027,2.5
43.93,-115.67,6100,637,20170121,-2.29999995231628,-13.5,0
43.93,-115.67,6100,637,20170122,-6.19999980926514,-10.6999998092651,2.5
43.93,-115.67,6100,637,20170123,-3,-7.90000009536743,12.6999998092651
43.93,-115.67,6100,637,20170124,-4.80000019073486,-15.6000003814697,0
43.93,-115.67,6100,637,20170125,-9.69999980926514,-17.8999996185303,0
43.93,-115.67,6100,637,20170126,-12.1000003814697,-20.5,0
43.93,-115.67,6100,637,20170127,-5.5,-18.6000003814697,2.5
43.93,-115.67,6100,637,20170128,-3.40000009536743,-11.6000003814697,2.5
43.93,-115.67,6100,637,20170129,2.29999995231628,-8.69999980926514,0
43.93,-115.67,6100,637,20170130,1.79999995231628,-5.30000019073486,0
43.93,-115.67,6100,637,20170131,2.90000009536743,-3.59999990463257,0
